"timestamp","customer_no","location_1"
2019-09-06 18:40:00.000,1153,fruit
2019-09-06 18:40:00.000,1156,spices
2019-09-06 18:40:00.000,1160,fruit
2019-09-06 18:40:00.000,1164,checkout
2019-09-06 18:40:00.000,1167,checkout
2019-09-06 18:40:00.000,1175,dairy
2019-09-06 18:40:00.000,1177,checkout
2019-09-06 18:40:00.000,1182,drinks
2019-09-06 18:40:00.000,1186,checkout
2019-09-06 18:40:00.000,1187,checkout
2019-09-06 18:40:00.000,1188,fruit
2019-09-06 18:40:00.000,1189,fruit
2019-09-06 18:40:00.000,1190,spices
2019-09-06 18:40:00.000,1191,dairy
2019-09-06 18:40:00.000,1192,fruit
2019-09-06 18:41:00.000,1144,checkout
2019-09-06 18:41:00.000,1160,checkout
2019-09-06 18:41:00.000,1163,spices
2019-09-06 18:41:00.000,1169,checkout
2019-09-06 18:41:00.000,1175,drinks
2019-09-06 18:41:00.000,1178,dairy
2019-09-06 18:41:00.000,1179,spices
2019-09-06 18:41:00.000,1180,checkout
2019-09-06 18:41:00.000,1189,dairy
2019-09-06 18:41:00.000,1190,dairy
2019-09-06 18:41:00.000,1191,checkout
2019-09-06 18:42:00.000,1123,dairy
2019-09-06 18:42:00.000,1163,checkout
2019-09-06 18:42:00.000,1175,dairy
2019-09-06 18:42:00.000,1176,checkout
2019-09-06 18:42:00.000,1184,checkout
2019-09-06 18:42:00.000,1185,checkout
2019-09-06 18:42:00.000,1189,checkout
2019-09-06 18:43:00.000,1156,drinks
2019-09-06 18:43:00.000,1168,spices
2019-09-06 18:43:00.000,1175,spices
2019-09-06 18:43:00.000,1182,spices
2019-09-06 18:43:00.000,1192,checkout
2019-09-06 18:43:00.000,1193,fruit
2019-09-06 18:43:00.000,1194,drinks
2019-09-06 18:44:00.000,1156,checkout
2019-09-06 18:44:00.000,1175,dairy
2019-09-06 18:44:00.000,1178,spices
2019-09-06 18:44:00.000,1182,checkout
2019-09-06 18:44:00.000,1190,fruit
2019-09-06 18:44:00.000,1194,fruit
2019-09-06 18:44:00.000,1195,fruit
2019-09-06 18:44:00.000,1196,drinks
2019-09-06 18:44:00.000,1197,fruit
2019-09-06 18:45:00.000,1123,fruit
2019-09-06 18:45:00.000,1155,drinks
2019-09-06 18:45:00.000,1175,drinks
2019-09-06 18:45:00.000,1178,drinks
2019-09-06 18:45:00.000,1179,dairy
2019-09-06 18:45:00.000,1188,drinks
2019-09-06 18:45:00.000,1197,checkout
2019-09-06 18:45:00.000,1198,spices
2019-09-06 18:45:00.000,1199,dairy
2019-09-06 18:45:00.000,1200,fruit
2019-09-06 18:46:00.000,1123,checkout
2019-09-06 18:46:00.000,1155,spices
2019-09-06 18:46:00.000,1168,dairy
2019-09-06 18:46:00.000,1188,checkout
2019-09-06 18:46:00.000,1198,dairy
2019-09-06 18:46:00.000,1200,checkout
2019-09-06 18:46:00.000,1201,drinks
2019-09-06 18:46:00.000,1202,dairy
2019-09-06 18:46:00.000,1203,spices
2019-09-06 18:47:00.000,1155,drinks
2019-09-06 18:47:00.000,1171,drinks
2019-09-06 18:47:00.000,1175,spices
2019-09-06 18:47:00.000,1179,fruit
2019-09-06 18:47:00.000,1193,checkout
2019-09-06 18:47:00.000,1194,spices
2019-09-06 18:47:00.000,1195,spices
2019-09-06 18:47:00.000,1196,checkout
2019-09-06 18:47:00.000,1201,spices
2019-09-06 18:47:00.000,1202,fruit
2019-09-06 18:47:00.000,1204,fruit
2019-09-06 18:48:00.000,1155,spices
2019-09-06 18:48:00.000,1175,checkout
2019-09-06 18:48:00.000,1183,fruit
2019-09-06 18:48:00.000,1194,drinks
2019-09-06 18:48:00.000,1201,dairy
2019-09-06 18:48:00.000,1202,checkout
2019-09-06 18:48:00.000,1204,dairy
2019-09-06 18:48:00.000,1205,fruit
2019-09-06 18:48:00.000,1206,spices
2019-09-06 18:48:00.000,1207,fruit
2019-09-06 18:49:00.000,1155,dairy
2019-09-06 18:49:00.000,1179,checkout
2019-09-06 18:49:00.000,1183,checkout
2019-09-06 18:49:00.000,1190,checkout
2019-09-06 18:49:00.000,1194,fruit
2019-09-06 18:49:00.000,1195,checkout
2019-09-06 18:49:00.000,1199,checkout
2019-09-06 18:49:00.000,1201,checkout
2019-09-06 18:49:00.000,1203,drinks
2019-09-06 18:49:00.000,1204,drinks
2019-09-06 18:49:00.000,1206,dairy
2019-09-06 18:50:00.000,1168,checkout
2019-09-06 18:50:00.000,1171,fruit
2019-09-06 18:50:00.000,1178,checkout
2019-09-06 18:50:00.000,1204,spices
2019-09-06 18:50:00.000,1208,dairy
2019-09-06 18:50:00.000,1209,spices
2019-09-06 18:51:00.000,1153,drinks
2019-09-06 18:51:00.000,1171,checkout
2019-09-06 18:51:00.000,1194,dairy
2019-09-06 18:51:00.000,1204,checkout
2019-09-06 18:51:00.000,1205,dairy
2019-09-06 18:51:00.000,1209,dairy
2019-09-06 18:51:00.000,1210,spices
2019-09-06 18:51:00.000,1211,fruit
2019-09-06 18:51:00.000,1212,dairy
2019-09-06 18:51:00.000,1213,fruit
2019-09-06 18:52:00.000,1194,checkout
2019-09-06 18:52:00.000,1198,spices
2019-09-06 18:52:00.000,1207,dairy
2019-09-06 18:52:00.000,1210,checkout
2019-09-06 18:52:00.000,1212,drinks
2019-09-06 18:52:00.000,1213,spices
2019-09-06 18:53:00.000,1155,drinks
2019-09-06 18:53:00.000,1198,dairy
2019-09-06 18:53:00.000,1203,checkout
2019-09-06 18:53:00.000,1208,drinks
2019-09-06 18:53:00.000,1211,checkout
2019-09-06 18:53:00.000,1213,fruit
2019-09-06 18:54:00.000,1198,checkout
2019-09-06 18:54:00.000,1205,checkout
2019-09-06 18:54:00.000,1207,drinks
2019-09-06 18:54:00.000,1208,checkout
2019-09-06 18:54:00.000,1209,checkout
2019-09-06 18:54:00.000,1214,fruit
2019-09-06 18:56:00.000,1153,spices
2019-09-06 18:56:00.000,1212,checkout
2019-09-06 18:56:00.000,1215,fruit
2019-09-06 18:57:00.000,1216,fruit
2019-09-06 18:57:00.000,1217,drinks
2019-09-06 18:58:00.000,1153,dairy
2019-09-06 18:58:00.000,1155,checkout
2019-09-06 18:58:00.000,1213,checkout
2019-09-06 18:58:00.000,1215,checkout
2019-09-06 18:58:00.000,1218,fruit
2019-09-06 18:58:00.000,1219,drinks
2019-09-06 18:58:00.000,1220,spices
2019-09-06 18:59:00.000,1153,checkout
2019-09-06 18:59:00.000,1206,drinks
2019-09-06 18:59:00.000,1219,spices
2019-09-06 18:59:00.000,1220,drinks
2019-09-06 18:59:00.000,1221,drinks
2019-09-06 18:59:00.000,1222,dairy
2019-09-06 18:59:00.000,1223,dairy
2019-09-06 18:59:00.000,1224,dairy
2019-09-06 18:59:00.000,1225,fruit
2019-09-06 18:59:00.000,1226,dairy
2019-09-06 18:59:00.000,1227,spices
2019-09-06 19:00:00.000,1207,checkout
2019-09-06 19:00:00.000,1214,dairy
2019-09-06 19:00:00.000,1217,checkout
2019-09-06 19:00:00.000,1219,drinks
2019-09-06 19:00:00.000,1227,checkout
2019-09-06 19:01:00.000,1214,drinks
2019-09-06 19:02:00.000,1206,checkout
2019-09-06 19:02:00.000,1219,fruit
2019-09-06 19:02:00.000,1221,dairy
2019-09-06 19:02:00.000,1223,fruit
2019-09-06 19:02:00.000,1224,fruit
2019-09-06 19:02:00.000,1228,fruit
2019-09-06 19:02:00.000,1229,drinks
2019-09-06 19:02:00.000,1230,fruit
2019-09-06 19:02:00.000,1231,spices
2019-09-06 19:03:00.000,1219,checkout
2019-09-06 19:03:00.000,1225,checkout
2019-09-06 19:03:00.000,1226,checkout
2019-09-06 19:03:00.000,1228,checkout
2019-09-06 19:03:00.000,1230,checkout
2019-09-06 19:04:00.000,1214,checkout
2019-09-06 19:04:00.000,1216,checkout
2019-09-06 19:04:00.000,1218,checkout
2019-09-06 19:04:00.000,1221,spices
2019-09-06 19:04:00.000,1223,checkout
2019-09-06 19:04:00.000,1224,drinks
2019-09-06 19:04:00.000,1231,checkout
2019-09-06 19:04:00.000,1232,fruit
2019-09-06 19:04:00.000,1233,spices
2019-09-06 19:04:00.000,1234,drinks
2019-09-06 19:05:00.000,1221,fruit
2019-09-06 19:05:00.000,1224,fruit
2019-09-06 19:05:00.000,1235,spices
2019-09-06 19:05:00.000,1236,dairy
2019-09-06 19:06:00.000,1221,drinks
2019-09-06 19:06:00.000,1232,checkout
2019-09-06 19:06:00.000,1234,checkout
2019-09-06 19:06:00.000,1237,spices
2019-09-06 19:06:00.000,1238,fruit
2019-09-06 19:06:00.000,1239,dairy
2019-09-06 19:07:00.000,1220,checkout
2019-09-06 19:07:00.000,1224,checkout
2019-09-06 19:07:00.000,1229,fruit
2019-09-06 19:07:00.000,1233,fruit
2019-09-06 19:07:00.000,1237,dairy
2019-09-06 19:07:00.000,1239,fruit
2019-09-06 19:08:00.000,1235,dairy
2019-09-06 19:08:00.000,1236,drinks
2019-09-06 19:08:00.000,1238,spices
2019-09-06 19:08:00.000,1240,fruit
2019-09-06 19:08:00.000,1241,dairy
2019-09-06 19:08:00.000,1242,dairy
2019-09-06 19:09:00.000,1222,fruit
2019-09-06 19:09:00.000,1236,spices
2019-09-06 19:09:00.000,1240,dairy
2019-09-06 19:09:00.000,1241,spices
2019-09-06 19:09:00.000,1242,drinks
2019-09-06 19:09:00.000,1243,spices
2019-09-06 19:09:00.000,1244,dairy
2019-09-06 19:09:00.000,1245,fruit
2019-09-06 19:10:00.000,1221,checkout
2019-09-06 19:10:00.000,1233,dairy
2019-09-06 19:10:00.000,1235,drinks
2019-09-06 19:10:00.000,1236,dairy
2019-09-06 19:10:00.000,1238,dairy
2019-09-06 19:10:00.000,1241,checkout
2019-09-06 19:10:00.000,1243,checkout
2019-09-06 19:10:00.000,1244,drinks
2019-09-06 19:10:00.000,1246,fruit
2019-09-06 19:10:00.000,1247,drinks
2019-09-06 19:10:00.000,1248,fruit
2019-09-06 19:11:00.000,1235,checkout
2019-09-06 19:11:00.000,1242,checkout
2019-09-06 19:11:00.000,1246,dairy
2019-09-06 19:11:00.000,1249,fruit
2019-09-06 19:11:00.000,1250,dairy
2019-09-06 19:11:00.000,1251,dairy
2019-09-06 19:12:00.000,1239,drinks
2019-09-06 19:12:00.000,1240,checkout
2019-09-06 19:12:00.000,1244,checkout
2019-09-06 19:12:00.000,1245,checkout
2019-09-06 19:12:00.000,1246,drinks
2019-09-06 19:12:00.000,1249,spices
2019-09-06 19:12:00.000,1252,fruit
2019-09-06 19:12:00.000,1253,dairy
2019-09-06 19:13:00.000,1222,checkout
2019-09-06 19:13:00.000,1236,spices
2019-09-06 19:13:00.000,1239,spices
2019-09-06 19:13:00.000,1249,checkout
2019-09-06 19:13:00.000,1253,checkout
2019-09-06 19:13:00.000,1254,dairy
2019-09-06 19:13:00.000,1255,drinks
2019-09-06 19:14:00.000,1237,fruit
2019-09-06 19:14:00.000,1246,spices
2019-09-06 19:14:00.000,1247,checkout
2019-09-06 19:14:00.000,1250,checkout
2019-09-06 19:14:00.000,1251,drinks
2019-09-06 19:14:00.000,1254,checkout
2019-09-06 19:14:00.000,1255,checkout
2019-09-06 19:14:00.000,1256,drinks
2019-09-06 19:15:00.000,1233,drinks
2019-09-06 19:15:00.000,1236,fruit
2019-09-06 19:15:00.000,1239,dairy
2019-09-06 19:15:00.000,1246,fruit
2019-09-06 19:15:00.000,1248,checkout
2019-09-06 19:15:00.000,1257,fruit
2019-09-06 19:16:00.000,1251,spices
2019-09-06 19:16:00.000,1257,checkout
2019-09-06 19:16:00.000,1258,dairy
2019-09-06 19:16:00.000,1259,dairy
2019-09-06 19:17:00.000,1237,checkout
2019-09-06 19:17:00.000,1251,drinks
2019-09-06 19:17:00.000,1260,drinks
2019-09-06 19:17:00.000,1261,fruit
2019-09-06 19:17:00.000,1262,fruit
2019-09-06 19:17:00.000,1263,fruit
2019-09-06 19:17:00.000,1264,drinks
2019-09-06 19:17:00.000,1265,fruit
2019-09-06 19:17:00.000,1266,dairy
2019-09-06 19:18:00.000,1251,checkout
2019-09-06 19:18:00.000,1258,checkout
2019-09-06 19:18:00.000,1263,checkout
2019-09-06 19:18:00.000,1264,spices
2019-09-06 19:18:00.000,1265,spices
2019-09-06 19:19:00.000,1246,dairy
2019-09-06 19:19:00.000,1252,checkout
2019-09-06 19:19:00.000,1259,drinks
2019-09-06 19:19:00.000,1260,checkout
2019-09-06 19:19:00.000,1261,drinks
2019-09-06 19:19:00.000,1262,checkout
2019-09-06 19:19:00.000,1265,drinks
2019-09-06 19:19:00.000,1266,checkout
2019-09-06 19:20:00.000,1236,checkout
2019-09-06 19:20:00.000,1256,spices
2019-09-06 19:20:00.000,1261,spices
2019-09-06 19:20:00.000,1264,drinks
2019-09-06 19:20:00.000,1265,checkout
2019-09-06 19:20:00.000,1267,drinks
2019-09-06 19:20:00.000,1268,fruit
2019-09-06 19:20:00.000,1269,dairy
2019-09-06 19:21:00.000,1239,spices
2019-09-06 19:21:00.000,1270,fruit
2019-09-06 19:21:00.000,1271,fruit
2019-09-06 19:21:00.000,1272,drinks
2019-09-06 19:22:00.000,1233,checkout
2019-09-06 19:22:00.000,1239,dairy
2019-09-06 19:22:00.000,1246,drinks
2019-09-06 19:22:00.000,1259,spices
2019-09-06 19:22:00.000,1261,fruit
2019-09-06 19:22:00.000,1267,fruit
2019-09-06 19:22:00.000,1269,spices
2019-09-06 19:22:00.000,1273,dairy
2019-09-06 19:22:00.000,1274,spices
2019-09-06 19:23:00.000,1229,checkout
2019-09-06 19:23:00.000,1238,spices
2019-09-06 19:23:00.000,1267,checkout
2019-09-06 19:23:00.000,1269,dairy
2019-09-06 19:23:00.000,1271,checkout
2019-09-06 19:23:00.000,1272,checkout
2019-09-06 19:23:00.000,1274,checkout
2019-09-06 19:23:00.000,1275,drinks
2019-09-06 19:23:00.000,1276,dairy
2019-09-06 19:23:00.000,1277,drinks
2019-09-06 19:23:00.000,1278,fruit
2019-09-06 19:24:00.000,1238,fruit
2019-09-06 19:24:00.000,1256,checkout
2019-09-06 19:24:00.000,1259,drinks
2019-09-06 19:24:00.000,1261,checkout
2019-09-06 19:24:00.000,1264,checkout
2019-09-06 19:24:00.000,1273,checkout
2019-09-06 19:24:00.000,1277,checkout
2019-09-06 19:24:00.000,1279,drinks
2019-09-06 19:24:00.000,1280,dairy
2019-09-06 19:24:00.000,1281,drinks
2019-09-06 19:24:00.000,1282,fruit
2019-09-06 19:25:00.000,1259,checkout
2019-09-06 19:25:00.000,1278,spices
2019-09-06 19:25:00.000,1279,checkout
2019-09-06 19:26:00.000,1238,drinks
2019-09-06 19:26:00.000,1276,fruit
2019-09-06 19:27:00.000,1276,dairy
2019-09-06 19:27:00.000,1282,checkout
2019-09-06 19:27:00.000,1283,fruit
2019-09-06 19:27:00.000,1284,drinks
2019-09-06 19:27:00.000,1285,dairy
2019-09-06 19:27:00.000,1286,dairy
2019-09-06 19:27:00.000,1287,spices
2019-09-06 19:27:00.000,1288,fruit
2019-09-06 19:27:00.000,1289,spices
2019-09-06 19:28:00.000,1239,checkout
2019-09-06 19:28:00.000,1246,spices
2019-09-06 19:28:00.000,1270,checkout
2019-09-06 19:28:00.000,1278,fruit
2019-09-06 19:28:00.000,1284,checkout
2019-09-06 19:28:00.000,1285,drinks
2019-09-06 19:28:00.000,1286,checkout
2019-09-06 19:28:00.000,1287,fruit
2019-09-06 19:28:00.000,1288,checkout
2019-09-06 19:28:00.000,1289,checkout
2019-09-06 19:28:00.000,1290,dairy
2019-09-06 19:28:00.000,1291,fruit
2019-09-06 19:28:00.000,1292,dairy
2019-09-06 19:28:00.000,1293,drinks
2019-09-06 19:28:00.000,1294,drinks
2019-09-06 19:29:00.000,1238,spices
2019-09-06 19:29:00.000,1246,fruit
2019-09-06 19:29:00.000,1268,drinks
2019-09-06 19:29:00.000,1275,checkout
2019-09-06 19:29:00.000,1280,spices
2019-09-06 19:29:00.000,1281,spices
2019-09-06 19:29:00.000,1287,spices
2019-09-06 19:29:00.000,1290,drinks
2019-09-06 19:29:00.000,1291,checkout
2019-09-06 19:29:00.000,1293,fruit
2019-09-06 19:29:00.000,1295,fruit
2019-09-06 19:29:00.000,1296,fruit
2019-09-06 19:29:00.000,1297,drinks
2019-09-06 19:29:00.000,1298,drinks
2019-09-06 19:30:00.000,1238,drinks
2019-09-06 19:30:00.000,1268,checkout
2019-09-06 19:30:00.000,1280,dairy
2019-09-06 19:30:00.000,1281,dairy
2019-09-06 19:30:00.000,1290,checkout
2019-09-06 19:30:00.000,1297,spices
2019-09-06 19:30:00.000,1298,dairy
2019-09-06 19:30:00.000,1299,fruit
2019-09-06 19:30:00.000,1300,drinks
2019-09-06 19:30:00.000,1301,fruit
2019-09-06 19:30:00.000,1302,fruit
2019-09-06 19:31:00.000,1246,spices
2019-09-06 19:31:00.000,1280,checkout
2019-09-06 19:31:00.000,1287,checkout
2019-09-06 19:31:00.000,1294,spices
2019-09-06 19:31:00.000,1295,checkout
2019-09-06 19:31:00.000,1298,checkout
2019-09-06 19:31:00.000,1300,checkout
2019-09-06 19:31:00.000,1301,spices
2019-09-06 19:31:00.000,1303,dairy
2019-09-06 19:31:00.000,1304,drinks
2019-09-06 19:31:00.000,1305,fruit
2019-09-06 19:31:00.000,1306,dairy
2019-09-06 19:31:00.000,1307,spices
2019-09-06 19:32:00.000,1246,dairy
2019-09-06 19:32:00.000,1269,spices
2019-09-06 19:32:00.000,1285,spices
2019-09-06 19:32:00.000,1294,drinks
2019-09-06 19:32:00.000,1303,checkout
2019-09-06 19:32:00.000,1305,checkout
2019-09-06 19:32:00.000,1308,dairy
2019-09-06 19:32:00.000,1309,fruit
2019-09-06 19:32:00.000,1310,fruit
2019-09-06 19:33:00.000,1238,fruit
2019-09-06 19:33:00.000,1276,checkout
2019-09-06 19:33:00.000,1281,checkout
2019-09-06 19:33:00.000,1283,dairy
2019-09-06 19:33:00.000,1285,dairy
2019-09-06 19:33:00.000,1293,checkout
2019-09-06 19:33:00.000,1294,checkout
2019-09-06 19:33:00.000,1297,dairy
2019-09-06 19:33:00.000,1307,checkout
2019-09-06 19:33:00.000,1308,drinks
2019-09-06 19:33:00.000,1311,drinks
2019-09-06 19:33:00.000,1312,fruit
2019-09-06 19:33:00.000,1313,dairy
2019-09-06 19:33:00.000,1314,fruit
2019-09-06 19:34:00.000,1238,spices
2019-09-06 19:34:00.000,1269,drinks
2019-09-06 19:34:00.000,1278,dairy
2019-09-06 19:34:00.000,1292,drinks
2019-09-06 19:34:00.000,1299,drinks
2019-09-06 19:34:00.000,1301,dairy
2019-09-06 19:34:00.000,1302,dairy
2019-09-06 19:34:00.000,1304,checkout
2019-09-06 19:34:00.000,1306,spices
2019-09-06 19:34:00.000,1309,checkout
2019-09-06 19:34:00.000,1312,checkout
2019-09-06 19:35:00.000,1238,fruit
2019-09-06 19:35:00.000,1269,checkout
2019-09-06 19:35:00.000,1306,dairy
2019-09-06 19:35:00.000,1310,checkout
2019-09-06 19:36:00.000,1238,dairy
2019-09-06 19:36:00.000,1246,drinks
2019-09-06 19:36:00.000,1292,fruit
2019-09-06 19:36:00.000,1296,dairy
2019-09-06 19:36:00.000,1297,fruit
2019-09-06 19:36:00.000,1299,fruit
2019-09-06 19:36:00.000,1315,fruit
2019-09-06 19:36:00.000,1316,fruit
2019-09-06 19:36:00.000,1317,dairy
2019-09-06 19:37:00.000,1238,spices
2019-09-06 19:37:00.000,1278,checkout
2019-09-06 19:37:00.000,1297,checkout
2019-09-06 19:37:00.000,1299,checkout
2019-09-06 19:37:00.000,1301,drinks
2019-09-06 19:37:00.000,1311,fruit
2019-09-06 19:37:00.000,1316,spices
2019-09-06 19:37:00.000,1318,fruit
2019-09-06 19:37:00.000,1319,fruit
2019-09-06 19:37:00.000,1320,dairy
2019-09-06 19:37:00.000,1321,spices
2019-09-06 19:37:00.000,1322,fruit
2019-09-06 19:37:00.000,1323,fruit
2019-09-06 19:37:00.000,1324,drinks
2019-09-06 19:38:00.000,1238,fruit
2019-09-06 19:38:00.000,1306,spices
2019-09-06 19:38:00.000,1311,checkout
2019-09-06 19:38:00.000,1315,drinks
2019-09-06 19:38:00.000,1317,spices
2019-09-06 19:38:00.000,1319,checkout
2019-09-06 19:38:00.000,1321,dairy
2019-09-06 19:38:00.000,1323,spices
2019-09-06 19:39:00.000,1308,checkout
2019-09-06 19:39:00.000,1315,checkout
2019-09-06 19:39:00.000,1321,checkout
2019-09-06 19:39:00.000,1322,checkout
2019-09-06 19:39:00.000,1323,checkout
2019-09-06 19:39:00.000,1324,dairy
2019-09-06 19:39:00.000,1325,fruit
2019-09-06 19:39:00.000,1326,dairy
2019-09-06 19:39:00.000,1327,spices
2019-09-06 19:40:00.000,1285,drinks
2019-09-06 19:40:00.000,1292,checkout
2019-09-06 19:40:00.000,1314,checkout
2019-09-06 19:40:00.000,1316,checkout
2019-09-06 19:40:00.000,1317,dairy
2019-09-06 19:40:00.000,1324,checkout
2019-09-06 19:40:00.000,1325,spices
2019-09-06 19:40:00.000,1328,spices
2019-09-06 19:40:00.000,1329,spices
2019-09-06 19:40:00.000,1330,fruit
2019-09-06 19:40:00.000,1331,fruit
2019-09-06 19:41:00.000,1306,checkout
2019-09-06 19:41:00.000,1325,checkout
2019-09-06 19:41:00.000,1328,dairy
2019-09-06 19:42:00.000,1285,checkout
2019-09-06 19:42:00.000,1301,checkout
2019-09-06 19:42:00.000,1318,dairy
2019-09-06 19:42:00.000,1327,checkout
2019-09-06 19:42:00.000,1329,dairy
2019-09-06 19:42:00.000,1331,dairy
2019-09-06 19:43:00.000,1246,fruit
2019-09-06 19:43:00.000,1283,fruit
2019-09-06 19:43:00.000,1296,fruit
2019-09-06 19:43:00.000,1302,fruit
2019-09-06 19:43:00.000,1313,checkout
2019-09-06 19:43:00.000,1330,dairy
2019-09-06 19:43:00.000,1332,dairy
2019-09-06 19:43:00.000,1333,spices
2019-09-06 19:43:00.000,1334,dairy
2019-09-06 19:43:00.000,1335,fruit
2019-09-06 19:43:00.000,1336,dairy
2019-09-06 19:44:00.000,1246,drinks
2019-09-06 19:44:00.000,1326,spices
2019-09-06 19:44:00.000,1328,checkout
2019-09-06 19:44:00.000,1330,checkout
2019-09-06 19:44:00.000,1335,checkout
2019-09-06 19:44:00.000,1336,drinks
2019-09-06 19:45:00.000,1302,drinks
2019-09-06 19:45:00.000,1317,drinks
2019-09-06 19:45:00.000,1318,drinks
2019-09-06 19:45:00.000,1320,checkout
2019-09-06 19:45:00.000,1326,checkout
2019-09-06 19:45:00.000,1331,checkout
2019-09-06 19:45:00.000,1333,dairy
2019-09-06 19:45:00.000,1337,drinks
2019-09-06 19:46:00.000,1283,checkout
2019-09-06 19:46:00.000,1318,spices
2019-09-06 19:46:00.000,1329,checkout
2019-09-06 19:46:00.000,1332,checkout
2019-09-06 19:46:00.000,1334,checkout
2019-09-06 19:47:00.000,1317,fruit
2019-09-06 19:47:00.000,1318,drinks
2019-09-06 19:47:00.000,1336,checkout
2019-09-06 19:47:00.000,1338,fruit
2019-09-06 19:47:00.000,1339,spices
2019-09-06 19:48:00.000,1246,fruit
2019-09-06 19:48:00.000,1296,checkout
2019-09-06 19:48:00.000,1318,fruit
2019-09-06 19:48:00.000,1333,spices
2019-09-06 19:48:00.000,1337,fruit
2019-09-06 19:48:00.000,1339,fruit
2019-09-06 19:48:00.000,1340,fruit
2019-09-06 19:49:00.000,1238,dairy
2019-09-06 19:49:00.000,1246,checkout
2019-09-06 19:49:00.000,1317,checkout
2019-09-06 19:49:00.000,1337,checkout
2019-09-06 19:49:00.000,1338,drinks
2019-09-06 19:49:00.000,1339,drinks
2019-09-06 19:49:00.000,1341,spices
2019-09-06 19:49:00.000,1342,dairy
2019-09-06 19:49:00.000,1343,fruit
2019-09-06 19:50:00.000,1302,checkout
2019-09-06 19:50:00.000,1341,checkout
2019-09-06 19:51:00.000,1318,checkout
2019-09-06 19:51:00.000,1340,dairy
2019-09-06 19:51:00.000,1344,dairy
2019-09-06 19:51:00.000,1345,fruit
2019-09-06 19:52:00.000,1333,dairy
2019-09-06 19:52:00.000,1340,checkout
2019-09-06 19:52:00.000,1343,checkout
2019-09-06 19:52:00.000,1345,spices
2019-09-06 19:52:00.000,1346,dairy
2019-09-06 19:52:00.000,1347,spices
2019-09-06 19:52:00.000,1348,dairy
2019-09-06 19:53:00.000,1333,fruit
2019-09-06 19:53:00.000,1338,checkout
2019-09-06 19:53:00.000,1339,fruit
2019-09-06 19:53:00.000,1345,checkout
2019-09-06 19:53:00.000,1346,spices
2019-09-06 19:53:00.000,1349,fruit
2019-09-06 19:53:00.000,1350,dairy
2019-09-06 19:53:00.000,1351,dairy
2019-09-06 19:53:00.000,1352,dairy
2019-09-06 19:53:00.000,1353,spices
2019-09-06 19:54:00.000,1333,checkout
2019-09-06 19:54:00.000,1339,drinks
2019-09-06 19:54:00.000,1348,drinks
2019-09-06 19:54:00.000,1349,dairy
2019-09-06 19:54:00.000,1353,drinks
2019-09-06 19:55:00.000,1238,checkout
2019-09-06 19:55:00.000,1339,checkout
2019-09-06 19:55:00.000,1342,fruit
2019-09-06 19:55:00.000,1344,drinks
2019-09-06 19:55:00.000,1346,drinks
2019-09-06 19:55:00.000,1347,fruit
2019-09-06 19:55:00.000,1354,dairy
2019-09-06 19:55:00.000,1355,drinks
2019-09-06 19:56:00.000,1342,dairy
2019-09-06 19:56:00.000,1350,fruit
2019-09-06 19:56:00.000,1352,drinks
2019-09-06 19:56:00.000,1355,checkout
2019-09-06 19:57:00.000,1348,spices
2019-09-06 19:57:00.000,1351,drinks
2019-09-06 19:57:00.000,1352,checkout
2019-09-06 19:57:00.000,1356,dairy
2019-09-06 19:58:00.000,1344,spices
2019-09-06 19:58:00.000,1347,checkout
2019-09-06 19:58:00.000,1353,checkout
2019-09-06 19:58:00.000,1357,drinks
2019-09-06 19:58:00.000,1358,spices
2019-09-06 19:58:00.000,1359,dairy
2019-09-06 19:58:00.000,1360,dairy
2019-09-06 19:58:00.000,1361,spices
2019-09-06 19:58:00.000,1362,drinks
2019-09-06 19:59:00.000,1346,fruit
2019-09-06 19:59:00.000,1348,dairy
2019-09-06 19:59:00.000,1358,drinks
2019-09-06 19:59:00.000,1359,fruit
2019-09-06 19:59:00.000,1362,spices
2019-09-06 19:59:00.000,1363,drinks
2019-09-06 19:59:00.000,1364,fruit
2019-09-06 19:59:00.000,1365,dairy
2019-09-06 19:59:00.000,1366,fruit
2019-09-06 20:00:00.000,1342,checkout
2019-09-06 20:00:00.000,1344,fruit
2019-09-06 20:00:00.000,1358,checkout
2019-09-06 20:00:00.000,1362,checkout
2019-09-06 20:00:00.000,1363,checkout
2019-09-06 20:00:00.000,1364,dairy
2019-09-06 20:00:00.000,1365,drinks
2019-09-06 20:00:00.000,1367,dairy
2019-09-06 20:01:00.000,1344,checkout
2019-09-06 20:01:00.000,1346,dairy
2019-09-06 20:01:00.000,1350,drinks
2019-09-06 20:01:00.000,1351,checkout
2019-09-06 20:01:00.000,1354,fruit
2019-09-06 20:01:00.000,1357,checkout
2019-09-06 20:01:00.000,1360,fruit
2019-09-06 20:01:00.000,1366,checkout
2019-09-06 20:01:00.000,1368,drinks
2019-09-06 20:01:00.000,1369,spices
2019-09-06 20:02:00.000,1350,checkout
2019-09-06 20:02:00.000,1354,drinks
2019-09-06 20:02:00.000,1359,dairy
2019-09-06 20:02:00.000,1361,checkout
2019-09-06 20:02:00.000,1368,spices
2019-09-06 20:02:00.000,1370,fruit
2019-09-06 20:02:00.000,1371,spices
2019-09-06 20:03:00.000,1348,checkout
2019-09-06 20:03:00.000,1356,checkout
2019-09-06 20:03:00.000,1359,fruit
2019-09-06 20:03:00.000,1365,fruit
