"timestamp","cust_id","location_1"
2019-09-05 13:12:00.000,"04-603",checkout
2019-09-05 13:12:00.000,"04-608",spices
2019-09-05 13:13:00.000,"04-608",checkout
2019-09-05 13:13:00.000,"04-609",fruit
2019-09-05 13:13:00.000,"04-610",drinks
2019-09-05 13:14:00.000,"04-586",fruit
2019-09-05 13:14:00.000,"04-602",spices
2019-09-05 13:14:00.000,"04-604",checkout
2019-09-05 13:14:00.000,"04-607",drinks
2019-09-05 13:15:00.000,"04-602",drinks
2019-09-05 13:15:00.000,"04-607",fruit
2019-09-05 13:15:00.000,"04-609",drinks
2019-09-05 13:15:00.000,"04-610",checkout
2019-09-05 13:15:00.000,"04-611",drinks
2019-09-05 13:15:00.000,"04-612",dairy
2019-09-05 13:16:00.000,"04-609",spices
2019-09-05 13:16:00.000,"04-612",drinks
2019-09-05 13:16:00.000,"04-613",fruit
2019-09-05 13:17:00.000,"04-597",drinks
2019-09-05 13:17:00.000,"04-602",fruit
2019-09-05 13:17:00.000,"04-609",dairy
2019-09-05 13:17:00.000,"04-613",drinks
2019-09-05 13:18:00.000,"04-597",checkout
2019-09-05 13:18:00.000,"04-609",fruit
2019-09-05 13:18:00.000,"04-611",checkout
2019-09-05 13:18:00.000,"04-612",spices
2019-09-05 13:19:00.000,"04-586",drinks
2019-09-05 13:19:00.000,"04-607",spices
2019-09-05 13:19:00.000,"04-612",checkout
2019-09-05 13:20:00.000,"04-607",dairy
2019-09-05 13:20:00.000,"04-614",drinks
2019-09-05 13:21:00.000,"04-586",fruit
2019-09-05 13:21:00.000,"04-602",checkout
2019-09-05 13:21:00.000,"04-607",drinks
2019-09-05 13:21:00.000,"04-614",spices
2019-09-05 13:22:00.000,"04-586",checkout
2019-09-05 13:22:00.000,"04-607",fruit
2019-09-05 13:22:00.000,"04-613",checkout
2019-09-05 13:22:00.000,"04-614",dairy
2019-09-05 13:22:00.000,"04-615",fruit
2019-09-05 13:23:00.000,"04-609",dairy
2019-09-05 13:24:00.000,"04-609",spices
2019-09-05 13:24:00.000,"04-614",checkout
2019-09-05 13:24:00.000,"04-616",spices
2019-09-05 13:24:00.000,"04-617",dairy
2019-09-05 13:25:00.000,"04-616",drinks
2019-09-05 13:25:00.000,"04-618",fruit
2019-09-05 13:26:00.000,"04-607",spices
2019-09-05 13:26:00.000,"04-609",dairy
2019-09-05 13:26:00.000,"04-615",dairy
2019-09-05 13:26:00.000,"04-617",spices
2019-09-05 13:26:00.000,"04-618",checkout
2019-09-05 13:26:00.000,"04-619",dairy
2019-09-05 13:26:00.000,"04-620",dairy
2019-09-05 13:26:00.000,"04-621",dairy
2019-09-05 13:26:00.000,"04-622",fruit
2019-09-05 13:27:00.000,"04-615",fruit
2019-09-05 13:27:00.000,"04-616",spices
2019-09-05 13:27:00.000,"04-617",drinks
2019-09-05 13:27:00.000,"04-623",fruit
2019-09-05 13:27:00.000,"04-624",fruit
2019-09-05 13:28:00.000,"04-607",fruit
2019-09-05 13:28:00.000,"04-609",spices
2019-09-05 13:29:00.000,"04-607",dairy
2019-09-05 13:29:00.000,"04-616",checkout
2019-09-05 13:29:00.000,"04-617",fruit
2019-09-05 13:29:00.000,"04-620",checkout
2019-09-05 13:29:00.000,"04-625",spices
2019-09-05 13:29:00.000,"04-626",drinks
2019-09-05 13:29:00.000,"04-627",spices
2019-09-05 13:29:00.000,"04-628",fruit
2019-09-05 13:29:00.000,"04-629",dairy
2019-09-05 13:30:00.000,"04-609",fruit
2019-09-05 13:30:00.000,"04-615",spices
2019-09-05 13:30:00.000,"04-625",checkout
2019-09-05 13:30:00.000,"04-627",dairy
2019-09-05 13:30:00.000,"04-629",spices
2019-09-05 13:30:00.000,"04-630",spices
2019-09-05 13:30:00.000,"04-631",dairy
2019-09-05 13:30:00.000,"04-632",fruit
2019-09-05 13:30:00.000,"04-633",fruit
2019-09-05 13:31:00.000,"04-617",dairy
2019-09-05 13:31:00.000,"04-619",fruit
2019-09-05 13:31:00.000,"04-626",checkout
2019-09-05 13:31:00.000,"04-628",drinks
2019-09-05 13:32:00.000,"04-609",dairy
2019-09-05 13:32:00.000,"04-615",checkout
2019-09-05 13:32:00.000,"04-619",checkout
2019-09-05 13:32:00.000,"04-621",checkout
2019-09-05 13:32:00.000,"04-624",drinks
2019-09-05 13:32:00.000,"04-629",checkout
2019-09-05 13:32:00.000,"04-633",drinks
2019-09-05 13:33:00.000,"04-623",checkout
2019-09-05 13:33:00.000,"04-624",checkout
2019-09-05 13:33:00.000,"04-628",checkout
2019-09-05 13:33:00.000,"04-630",fruit
2019-09-05 13:33:00.000,"04-633",spices
2019-09-05 13:34:00.000,"04-630",checkout
2019-09-05 13:34:00.000,"04-634",spices
2019-09-05 13:34:00.000,"04-635",fruit
2019-09-05 13:34:00.000,"04-636",dairy
2019-09-05 13:34:00.000,"04-637",dairy
2019-09-05 13:34:00.000,"04-638",spices
2019-09-05 13:34:00.000,"04-639",fruit
2019-09-05 13:35:00.000,"04-609",checkout
2019-09-05 13:35:00.000,"04-631",spices
2019-09-05 13:35:00.000,"04-632",dairy
2019-09-05 13:35:00.000,"04-637",fruit
2019-09-05 13:35:00.000,"04-639",spices
2019-09-05 13:36:00.000,"04-622",dairy
2019-09-05 13:36:00.000,"04-627",checkout
2019-09-05 13:36:00.000,"04-632",checkout
2019-09-05 13:36:00.000,"04-634",checkout
2019-09-05 13:36:00.000,"04-635",checkout
2019-09-05 13:37:00.000,"04-631",drinks
2019-09-05 13:37:00.000,"04-633",checkout
2019-09-05 13:37:00.000,"04-639",drinks
2019-09-05 13:38:00.000,"04-607",spices
2019-09-05 13:38:00.000,"04-638",fruit
2019-09-05 13:38:00.000,"04-640",fruit
2019-09-05 13:38:00.000,"04-641",spices
2019-09-05 13:38:00.000,"04-642",fruit
2019-09-05 13:39:00.000,"04-607",dairy
2019-09-05 13:39:00.000,"04-617",checkout
2019-09-05 13:39:00.000,"04-622",fruit
2019-09-05 13:39:00.000,"04-636",checkout
2019-09-05 13:39:00.000,"04-639",fruit
2019-09-05 13:39:00.000,"04-641",dairy
2019-09-05 13:40:00.000,"04-631",checkout
2019-09-05 13:40:00.000,"04-638",dairy
2019-09-05 13:40:00.000,"04-639",dairy
2019-09-05 13:40:00.000,"04-642",drinks
2019-09-05 13:40:00.000,"04-643",dairy
2019-09-05 13:40:00.000,"04-644",fruit
2019-09-05 13:40:00.000,"04-645",dairy
2019-09-05 13:41:00.000,"04-637",checkout
2019-09-05 13:41:00.000,"04-639",fruit
2019-09-05 13:41:00.000,"04-646",fruit
2019-09-05 13:42:00.000,"04-641",spices
2019-09-05 13:42:00.000,"04-642",checkout
2019-09-05 13:42:00.000,"04-647",drinks
2019-09-05 13:42:00.000,"04-648",dairy
2019-09-05 13:42:00.000,"04-649",fruit
2019-09-05 13:42:00.000,"04-650",drinks
2019-09-05 13:43:00.000,"04-622",drinks
2019-09-05 13:43:00.000,"04-641",fruit
2019-09-05 13:43:00.000,"04-649",spices
2019-09-05 13:43:00.000,"04-650",fruit
2019-09-05 13:43:00.000,"04-651",spices
2019-09-05 13:43:00.000,"04-652",drinks
2019-09-05 13:43:00.000,"04-653",dairy
2019-09-05 13:43:00.000,"04-654",spices
2019-09-05 13:43:00.000,"04-655",dairy
2019-09-05 13:44:00.000,"04-622",spices
2019-09-05 13:44:00.000,"04-639",dairy
2019-09-05 13:44:00.000,"04-646",dairy
2019-09-05 13:44:00.000,"04-648",checkout
2019-09-05 13:44:00.000,"04-649",fruit
2019-09-05 13:44:00.000,"04-651",drinks
2019-09-05 13:44:00.000,"04-654",dairy
2019-09-05 13:45:00.000,"04-607",spices
2019-09-05 13:45:00.000,"04-643",checkout
2019-09-05 13:45:00.000,"04-649",checkout
2019-09-05 13:45:00.000,"04-652",checkout
2019-09-05 13:45:00.000,"04-655",spices
2019-09-05 13:46:00.000,"04-607",drinks
2019-09-05 13:46:00.000,"04-622",dairy
2019-09-05 13:46:00.000,"04-641",checkout
2019-09-05 13:46:00.000,"04-646",checkout
2019-09-05 13:46:00.000,"04-650",checkout
2019-09-05 13:46:00.000,"04-651",checkout
2019-09-05 13:46:00.000,"04-653",fruit
2019-09-05 13:46:00.000,"04-654",drinks
2019-09-05 13:46:00.000,"04-655",checkout
2019-09-05 13:47:00.000,"04-607",checkout
2019-09-05 13:47:00.000,"04-639",checkout
2019-09-05 13:47:00.000,"04-640",dairy
2019-09-05 13:47:00.000,"04-647",checkout
2019-09-05 13:47:00.000,"04-653",dairy
2019-09-05 13:49:00.000,"04-622",drinks
2019-09-05 13:49:00.000,"04-638",drinks
2019-09-05 13:49:00.000,"04-654",fruit
2019-09-05 13:49:00.000,"04-656",dairy
2019-09-05 13:50:00.000,"04-653",spices
2019-09-05 13:50:00.000,"04-654",drinks
2019-09-05 13:51:00.000,"04-644",checkout
2019-09-05 13:51:00.000,"04-645",drinks
2019-09-05 13:51:00.000,"04-654",fruit
2019-09-05 13:51:00.000,"04-656",spices
2019-09-05 13:52:00.000,"04-638",spices
2019-09-05 13:52:00.000,"04-657",dairy
2019-09-05 13:52:00.000,"04-658",fruit
2019-09-05 13:52:00.000,"04-659",fruit
2019-09-05 13:52:00.000,"04-660",fruit
2019-09-05 13:52:00.000,"04-661",fruit
2019-09-05 13:53:00.000,"04-653",dairy
2019-09-05 13:53:00.000,"04-654",spices
2019-09-05 13:53:00.000,"04-656",dairy
2019-09-05 13:53:00.000,"04-660",dairy
2019-09-05 13:53:00.000,"04-661",checkout
2019-09-05 13:54:00.000,"04-640",checkout
2019-09-05 13:54:00.000,"04-653",checkout
2019-09-05 13:54:00.000,"04-654",drinks
2019-09-05 13:54:00.000,"04-657",checkout
2019-09-05 13:54:00.000,"04-659",dairy
2019-09-05 13:54:00.000,"04-660",drinks
2019-09-05 13:54:00.000,"04-662",fruit
2019-09-05 13:55:00.000,"04-654",checkout
2019-09-05 13:55:00.000,"04-662",checkout
2019-09-05 13:55:00.000,"04-663",drinks
2019-09-05 13:55:00.000,"04-664",drinks
2019-09-05 13:56:00.000,"04-622",spices
2019-09-05 13:56:00.000,"04-638",fruit
2019-09-05 13:56:00.000,"04-645",checkout
2019-09-05 13:56:00.000,"04-658",checkout
2019-09-05 13:56:00.000,"04-665",fruit
2019-09-05 13:57:00.000,"04-638",drinks
2019-09-05 13:57:00.000,"04-656",spices
2019-09-05 13:57:00.000,"04-663",fruit
2019-09-05 13:58:00.000,"04-656",checkout
2019-09-05 13:58:00.000,"04-664",spices
2019-09-05 13:58:00.000,"04-666",dairy
2019-09-05 13:58:00.000,"04-667",dairy
2019-09-05 13:59:00.000,"04-622",dairy
2019-09-05 13:59:00.000,"04-638",spices
2019-09-05 13:59:00.000,"04-659",checkout
2019-09-05 13:59:00.000,"04-666",spices
2019-09-05 13:59:00.000,"04-668",dairy
2019-09-05 14:00:00.000,"04-638",dairy
2019-09-05 14:00:00.000,"04-664",dairy
2019-09-05 14:00:00.000,"04-665",checkout
2019-09-05 14:00:00.000,"04-667",fruit
2019-09-05 14:01:00.000,"04-622",checkout
2019-09-05 14:01:00.000,"04-663",checkout
2019-09-05 14:01:00.000,"04-667",checkout
2019-09-05 14:01:00.000,"04-668",spices
2019-09-05 14:02:00.000,"04-638",checkout
2019-09-05 14:02:00.000,"04-668",fruit
2019-09-05 14:03:00.000,"04-664",drinks
2019-09-05 14:03:00.000,"04-669",fruit
2019-09-05 14:03:00.000,"04-670",dairy
2019-09-05 14:04:00.000,"04-668",dairy
2019-09-05 14:04:00.000,"04-670",drinks
2019-09-05 14:04:00.000,"04-671",dairy
2019-09-05 14:05:00.000,"04-660",checkout
2019-09-05 14:05:00.000,"04-664",fruit
2019-09-05 14:05:00.000,"04-671",fruit
2019-09-05 14:06:00.000,"04-664",checkout
2019-09-05 14:06:00.000,"04-672",fruit
2019-09-05 14:07:00.000,"04-668",fruit
2019-09-05 14:07:00.000,"04-670",checkout
2019-09-05 14:07:00.000,"04-671",spices
2019-09-05 14:08:00.000,"04-671",dairy
2019-09-05 14:08:00.000,"04-672",checkout
2019-09-05 14:08:00.000,"04-673",fruit
2019-09-05 14:08:00.000,"04-674",drinks
2019-09-05 14:08:00.000,"04-675",dairy
2019-09-05 14:08:00.000,"04-676",dairy
2019-09-05 14:08:00.000,"04-677",dairy
2019-09-05 14:08:00.000,"04-678",spices
2019-09-05 14:09:00.000,"04-668",checkout
2019-09-05 14:09:00.000,"04-673",dairy
2019-09-05 14:09:00.000,"04-678",dairy
2019-09-05 14:09:00.000,"04-679",drinks
2019-09-05 14:10:00.000,"04-666",drinks
2019-09-05 14:10:00.000,"04-673",drinks
2019-09-05 14:10:00.000,"04-680",fruit
2019-09-05 14:11:00.000,"04-669",dairy
2019-09-05 14:11:00.000,"04-675",checkout
2019-09-05 14:11:00.000,"04-678",drinks
2019-09-05 14:11:00.000,"04-680",drinks
2019-09-05 14:11:00.000,"04-681",spices
2019-09-05 14:11:00.000,"04-682",dairy
2019-09-05 14:11:00.000,"04-683",spices
2019-09-05 14:11:00.000,"04-684",spices
2019-09-05 14:11:00.000,"04-685",fruit
2019-09-05 14:11:00.000,"04-686",drinks
2019-09-05 14:12:00.000,"04-666",checkout
2019-09-05 14:12:00.000,"04-671",drinks
2019-09-05 14:12:00.000,"04-677",checkout
2019-09-05 14:12:00.000,"04-680",fruit
2019-09-05 14:12:00.000,"04-683",checkout
2019-09-05 14:12:00.000,"04-685",checkout
2019-09-05 14:12:00.000,"04-687",dairy
2019-09-05 14:13:00.000,"04-674",spices
2019-09-05 14:13:00.000,"04-676",fruit
2019-09-05 14:13:00.000,"04-680",checkout
2019-09-05 14:13:00.000,"04-681",checkout
2019-09-05 14:13:00.000,"04-687",spices
2019-09-05 14:14:00.000,"04-674",dairy
2019-09-05 14:14:00.000,"04-676",dairy
2019-09-05 14:14:00.000,"04-678",checkout
2019-09-05 14:14:00.000,"04-679",checkout
2019-09-05 14:14:00.000,"04-687",checkout
2019-09-05 14:14:00.000,"04-688",fruit
2019-09-05 14:14:00.000,"04-689",dairy
2019-09-05 14:15:00.000,"04-671",checkout
2019-09-05 14:15:00.000,"04-674",fruit
2019-09-05 14:15:00.000,"04-686",fruit
2019-09-05 14:15:00.000,"04-688",checkout
2019-09-05 14:15:00.000,"04-690",spices
2019-09-05 14:16:00.000,"04-673",checkout
2019-09-05 14:16:00.000,"04-676",checkout
2019-09-05 14:16:00.000,"04-684",checkout
2019-09-05 14:16:00.000,"04-690",fruit
2019-09-05 14:16:00.000,"04-691",dairy
2019-09-05 14:16:00.000,"04-692",dairy
2019-09-05 14:16:00.000,"04-693",fruit
2019-09-05 14:16:00.000,"04-694",fruit
2019-09-05 14:16:00.000,"04-695",spices
2019-09-05 14:17:00.000,"04-674",checkout
2019-09-05 14:17:00.000,"04-686",dairy
2019-09-05 14:17:00.000,"04-689",drinks
2019-09-05 14:17:00.000,"04-690",spices
2019-09-05 14:17:00.000,"04-691",fruit
2019-09-05 14:17:00.000,"04-692",checkout
2019-09-05 14:17:00.000,"04-693",checkout
2019-09-05 14:17:00.000,"04-695",dairy
2019-09-05 14:18:00.000,"04-686",drinks
2019-09-05 14:18:00.000,"04-689",spices
2019-09-05 14:18:00.000,"04-690",dairy
2019-09-05 14:18:00.000,"04-694",checkout
2019-09-05 14:19:00.000,"04-691",drinks
2019-09-05 14:20:00.000,"04-686",checkout
2019-09-05 14:20:00.000,"04-689",checkout
2019-09-05 14:20:00.000,"04-691",checkout
2019-09-05 14:20:00.000,"04-695",checkout
2019-09-05 14:21:00.000,"04-682",spices
2019-09-05 14:21:00.000,"04-696",dairy
2019-09-05 14:21:00.000,"04-697",drinks
2019-09-05 14:22:00.000,"04-669",checkout
2019-09-05 14:22:00.000,"04-690",checkout
2019-09-05 14:22:00.000,"04-696",spices
2019-09-05 14:23:00.000,"04-682",dairy
2019-09-05 14:23:00.000,"04-696",drinks
2019-09-05 14:23:00.000,"04-698",spices
2019-09-05 14:24:00.000,"04-682",checkout
2019-09-05 14:24:00.000,"04-696",checkout
2019-09-05 14:24:00.000,"04-699",fruit
2019-09-05 14:24:00.000,"04-700",fruit
2019-09-05 14:24:00.000,"04-701",dairy
2019-09-05 14:25:00.000,"04-698",dairy
2019-09-05 14:26:00.000,"04-699",checkout
2019-09-05 14:27:00.000,"04-698",drinks
2019-09-05 14:27:00.000,"04-700",spices
2019-09-05 14:27:00.000,"04-702",fruit
2019-09-05 14:27:00.000,"04-703",spices
2019-09-05 14:27:00.000,"04-704",dairy
2019-09-05 14:28:00.000,"04-698",spices
2019-09-05 14:28:00.000,"04-703",dairy
2019-09-05 14:29:00.000,"04-698",fruit
2019-09-05 14:29:00.000,"04-702",spices
2019-09-05 14:29:00.000,"04-705",fruit
2019-09-05 14:29:00.000,"04-706",dairy
2019-09-05 14:30:00.000,"04-697",checkout
2019-09-05 14:30:00.000,"04-702",fruit
2019-09-05 14:31:00.000,"04-698",dairy
2019-09-05 14:31:00.000,"04-700",checkout
2019-09-05 14:31:00.000,"04-702",dairy
2019-09-05 14:31:00.000,"04-703",fruit
2019-09-05 14:31:00.000,"04-704",checkout
2019-09-05 14:31:00.000,"04-707",drinks
2019-09-05 14:32:00.000,"04-698",spices
2019-09-05 14:32:00.000,"04-701",fruit
2019-09-05 14:32:00.000,"04-702",checkout
2019-09-05 14:32:00.000,"04-703",checkout
2019-09-05 14:32:00.000,"04-706",spices
2019-09-05 14:32:00.000,"04-708",fruit
2019-09-05 14:33:00.000,"04-698",dairy
2019-09-05 14:33:00.000,"04-701",dairy
2019-09-05 14:33:00.000,"04-705",spices
2019-09-05 14:33:00.000,"04-706",dairy
2019-09-05 14:33:00.000,"04-707",checkout
2019-09-05 14:34:00.000,"04-698",drinks
2019-09-05 14:34:00.000,"04-705",fruit
2019-09-05 14:34:00.000,"04-708",dairy
2019-09-05 14:35:00.000,"04-698",checkout
2019-09-05 14:35:00.000,"04-709",drinks
2019-09-05 14:35:00.000,"04-710",fruit
2019-09-05 14:35:00.000,"04-711",dairy
2019-09-05 14:35:00.000,"04-712",fruit
2019-09-05 14:36:00.000,"04-701",checkout
2019-09-05 14:36:00.000,"04-705",spices
2019-09-05 14:36:00.000,"04-709",checkout
2019-09-05 14:36:00.000,"04-710",dairy
2019-09-05 14:37:00.000,"04-708",checkout
2019-09-05 14:37:00.000,"04-713",dairy
2019-09-05 14:38:00.000,"04-705",dairy
2019-09-05 14:38:00.000,"04-710",spices
2019-09-05 14:38:00.000,"04-714",fruit
2019-09-05 14:38:00.000,"04-715",spices
2019-09-05 14:38:00.000,"04-716",spices
2019-09-05 14:38:00.000,"04-717",spices
2019-09-05 14:39:00.000,"04-706",drinks
2019-09-05 14:39:00.000,"04-710",dairy
2019-09-05 14:39:00.000,"04-712",checkout
2019-09-05 14:39:00.000,"04-713",drinks
2019-09-05 14:39:00.000,"04-715",checkout
2019-09-05 14:39:00.000,"04-717",dairy
2019-09-05 14:39:00.000,"04-718",fruit
2019-09-05 14:39:00.000,"04-719",fruit
2019-09-05 14:39:00.000,"04-720",fruit
2019-09-05 14:40:00.000,"04-714",checkout
2019-09-05 14:40:00.000,"04-721",fruit
2019-09-05 14:40:00.000,"04-722",drinks
2019-09-05 14:40:00.000,"04-723",dairy
2019-09-05 14:40:00.000,"04-724",dairy
2019-09-05 14:40:00.000,"04-725",dairy
2019-09-05 14:40:00.000,"04-726",spices
2019-09-05 14:40:00.000,"04-727",spices
2019-09-05 14:41:00.000,"04-713",fruit
2019-09-05 14:41:00.000,"04-717",spices
2019-09-05 14:41:00.000,"04-720",dairy
2019-09-05 14:42:00.000,"04-713",dairy
2019-09-05 14:42:00.000,"04-718",checkout
2019-09-05 14:42:00.000,"04-719",drinks
2019-09-05 14:42:00.000,"04-721",drinks
2019-09-05 14:42:00.000,"04-727",fruit
2019-09-05 14:43:00.000,"04-706",spices
2019-09-05 14:43:00.000,"04-716",drinks
2019-09-05 14:43:00.000,"04-719",checkout
2019-09-05 14:43:00.000,"04-721",dairy
2019-09-05 14:43:00.000,"04-724",checkout
2019-09-05 14:43:00.000,"04-725",checkout
2019-09-05 14:43:00.000,"04-728",fruit
2019-09-05 14:43:00.000,"04-729",fruit
2019-09-05 14:43:00.000,"04-730",dairy
2019-09-05 14:44:00.000,"04-720",drinks
2019-09-05 14:44:00.000,"04-728",dairy
2019-09-05 14:44:00.000,"04-729",checkout
2019-09-05 14:44:00.000,"04-730",checkout
2019-09-05 14:45:00.000,"04-705",spices
2019-09-05 14:45:00.000,"04-706",dairy
2019-09-05 14:45:00.000,"04-710",spices
2019-09-05 14:45:00.000,"04-716",checkout
2019-09-05 14:45:00.000,"04-721",checkout
2019-09-05 14:45:00.000,"04-722",fruit
2019-09-05 14:45:00.000,"04-723",fruit
2019-09-05 14:46:00.000,"04-710",fruit
2019-09-05 14:46:00.000,"04-713",checkout
2019-09-05 14:46:00.000,"04-717",checkout
2019-09-05 14:46:00.000,"04-722",checkout
2019-09-05 14:46:00.000,"04-726",drinks
2019-09-05 14:46:00.000,"04-731",dairy
2019-09-05 14:46:00.000,"04-732",drinks
2019-09-05 14:47:00.000,"04-705",fruit
2019-09-05 14:47:00.000,"04-720",spices
2019-09-05 14:48:00.000,"04-731",checkout
2019-09-05 14:48:00.000,"04-732",checkout
2019-09-05 14:49:00.000,"04-705",checkout
2019-09-05 14:49:00.000,"04-720",fruit
2019-09-05 14:49:00.000,"04-723",checkout
2019-09-05 14:49:00.000,"04-727",dairy
2019-09-05 14:49:00.000,"04-733",dairy
2019-09-05 14:50:00.000,"04-734",drinks
2019-09-05 14:51:00.000,"04-720",checkout
2019-09-05 14:51:00.000,"04-733",drinks
2019-09-05 14:51:00.000,"04-734",spices
2019-09-05 14:51:00.000,"04-735",fruit
2019-09-05 14:51:00.000,"04-736",dairy
2019-09-05 14:51:00.000,"04-737",fruit
2019-09-05 14:52:00.000,"04-734",dairy
2019-09-05 14:52:00.000,"04-738",fruit
2019-09-05 14:52:00.000,"04-739",fruit
2019-09-05 14:52:00.000,"04-740",fruit
2019-09-05 14:53:00.000,"04-733",spices
2019-09-05 14:53:00.000,"04-735",drinks
2019-09-05 14:53:00.000,"04-741",fruit
2019-09-05 14:54:00.000,"04-735",spices
2019-09-05 14:54:00.000,"04-737",checkout
2019-09-05 14:54:00.000,"04-738",spices
2019-09-05 14:54:00.000,"04-740",spices
2019-09-05 14:54:00.000,"04-741",checkout
2019-09-05 14:54:00.000,"04-742",fruit
2019-09-05 14:55:00.000,"04-726",fruit
2019-09-05 14:55:00.000,"04-727",spices
2019-09-05 14:55:00.000,"04-740",dairy
2019-09-05 14:55:00.000,"04-742",checkout
2019-09-05 14:55:00.000,"04-743",dairy
2019-09-05 14:55:00.000,"04-744",fruit
2019-09-05 14:55:00.000,"04-745",spices
2019-09-05 14:55:00.000,"04-746",fruit
2019-09-05 14:56:00.000,"04-706",drinks
2019-09-05 14:56:00.000,"04-710",checkout
2019-09-05 14:56:00.000,"04-711",spices
2019-09-05 14:56:00.000,"04-726",dairy
2019-09-05 14:56:00.000,"04-727",drinks
2019-09-05 14:56:00.000,"04-733",checkout
2019-09-05 14:56:00.000,"04-734",spices
2019-09-05 14:56:00.000,"04-735",drinks
2019-09-05 14:56:00.000,"04-736",drinks
2019-09-05 14:56:00.000,"04-744",checkout
2019-09-05 14:56:00.000,"04-745",checkout
2019-09-05 14:56:00.000,"04-747",drinks
2019-09-05 14:56:00.000,"04-748",spices
2019-09-05 14:56:00.000,"04-749",dairy
2019-09-05 14:57:00.000,"04-726",fruit
2019-09-05 14:57:00.000,"04-727",checkout
2019-09-05 14:57:00.000,"04-728",checkout
2019-09-05 14:57:00.000,"04-734",checkout
2019-09-05 14:57:00.000,"04-735",checkout
2019-09-05 14:57:00.000,"04-738",checkout
2019-09-05 14:57:00.000,"04-748",fruit
2019-09-05 14:57:00.000,"04-749",spices
2019-09-05 14:57:00.000,"04-750",dairy
2019-09-05 14:57:00.000,"04-751",spices
2019-09-05 14:57:00.000,"04-752",dairy
2019-09-05 14:58:00.000,"04-706",checkout
2019-09-05 14:58:00.000,"04-711",dairy
2019-09-05 14:58:00.000,"04-726",dairy
2019-09-05 14:58:00.000,"04-740",checkout
2019-09-05 14:58:00.000,"04-746",dairy
2019-09-05 14:58:00.000,"04-747",checkout
2019-09-05 14:58:00.000,"04-753",fruit
2019-09-05 14:58:00.000,"04-754",spices
2019-09-05 14:58:00.000,"04-755",dairy
2019-09-05 14:58:00.000,"04-756",drinks
2019-09-05 14:59:00.000,"04-726",fruit
2019-09-05 14:59:00.000,"04-739",dairy
2019-09-05 14:59:00.000,"04-749",dairy
2019-09-05 14:59:00.000,"04-754",drinks
2019-09-05 14:59:00.000,"04-756",checkout
2019-09-05 14:59:00.000,"04-757",dairy
2019-09-05 14:59:00.000,"04-758",dairy
2019-09-05 14:59:00.000,"04-759",fruit
2019-09-05 14:59:00.000,"04-760",drinks
2019-09-05 14:59:00.000,"04-761",fruit
2019-09-05 15:00:00.000,"04-711",checkout
2019-09-05 15:00:00.000,"04-739",spices
2019-09-05 15:00:00.000,"04-748",drinks
2019-09-05 15:00:00.000,"04-753",checkout
2019-09-05 15:00:00.000,"04-755",drinks
2019-09-05 15:00:00.000,"04-757",checkout
2019-09-05 15:00:00.000,"04-760",checkout
2019-09-05 15:00:00.000,"04-761",checkout
2019-09-05 15:00:00.000,"04-762",fruit
2019-09-05 15:00:00.000,"04-763",dairy
2019-09-05 15:00:00.000,"04-764",fruit
2019-09-05 15:00:00.000,"04-765",dairy
2019-09-05 15:01:00.000,"04-748",spices
2019-09-05 15:01:00.000,"04-750",fruit
2019-09-05 15:01:00.000,"04-752",spices
2019-09-05 15:01:00.000,"04-754",fruit
2019-09-05 15:01:00.000,"04-755",checkout
2019-09-05 15:01:00.000,"04-758",spices
2019-09-05 15:01:00.000,"04-762",drinks
2019-09-05 15:01:00.000,"04-764",checkout
2019-09-05 15:01:00.000,"04-766",fruit
2019-09-05 15:01:00.000,"04-767",fruit
2019-09-05 15:01:00.000,"04-768",fruit
2019-09-05 15:02:00.000,"04-736",checkout
2019-09-05 15:02:00.000,"04-746",checkout
2019-09-05 15:02:00.000,"04-748",dairy
2019-09-05 15:02:00.000,"04-750",dairy
2019-09-05 15:02:00.000,"04-752",dairy
2019-09-05 15:02:00.000,"04-754",checkout
2019-09-05 15:02:00.000,"04-758",drinks
2019-09-05 15:02:00.000,"04-762",fruit
2019-09-05 15:02:00.000,"04-763",drinks
2019-09-05 15:03:00.000,"04-750",spices
2019-09-05 15:03:00.000,"04-751",checkout
2019-09-05 15:03:00.000,"04-752",spices
2019-09-05 15:03:00.000,"04-758",spices
2019-09-05 15:03:00.000,"04-759",drinks
2019-09-05 15:03:00.000,"04-769",dairy
2019-09-05 15:04:00.000,"04-739",checkout
2019-09-05 15:04:00.000,"04-743",checkout
2019-09-05 15:04:00.000,"04-752",dairy
2019-09-05 15:04:00.000,"04-758",drinks
2019-09-05 15:04:00.000,"04-763",checkout
2019-09-05 15:04:00.000,"04-766",drinks
2019-09-05 15:05:00.000,"04-726",spices
2019-09-05 15:05:00.000,"04-748",fruit
2019-09-05 15:05:00.000,"04-750",dairy
2019-09-05 15:05:00.000,"04-759",checkout
2019-09-05 15:06:00.000,"04-749",checkout
2019-09-05 15:06:00.000,"04-766",checkout
2019-09-05 15:06:00.000,"04-768",checkout
2019-09-05 15:06:00.000,"04-770",fruit
2019-09-05 15:06:00.000,"04-771",drinks
2019-09-05 15:06:00.000,"04-772",dairy
2019-09-05 15:06:00.000,"04-773",dairy
2019-09-05 15:06:00.000,"04-774",drinks
2019-09-05 15:07:00.000,"04-750",checkout
2019-09-05 15:07:00.000,"04-752",drinks
2019-09-05 15:07:00.000,"04-758",checkout
