"cust_id","location_1","location_2"
"03-742",fruit,checkout
"03-742",checkout,exit
"03-743",entrance,spices
"03-743",spices,dairy
"03-743",dairy,checkout
"03-743",checkout,exit
"03-744",entrance,spices
"03-744",spices,dairy
"03-744",dairy,checkout
"03-744",checkout,exit
"03-745",entrance,dairy
"03-745",dairy,fruit
"03-745",fruit,spices
"03-745",spices,checkout
"03-745",checkout,exit
"03-746",entrance,dairy
"03-746",dairy,spices
"03-746",spices,drinks
"03-746",drinks,checkout
"03-746",checkout,exit
"03-747",entrance,drinks
"03-747",drinks,checkout
"03-747",checkout,exit
"03-748",entrance,fruit
"03-748",fruit,dairy
"03-748",dairy,drinks
"03-748",drinks,checkout
"03-748",checkout,exit
"03-749",entrance,fruit
"03-749",fruit,checkout
"03-749",checkout,exit
"03-750",entrance,fruit
"03-750",fruit,dairy
"03-750",dairy,fruit
"03-750",fruit,dairy
"03-750",dairy,spices
"03-750",spices,checkout
"03-750",checkout,exit
"03-751",entrance,fruit
"03-751",fruit,checkout
"03-751",checkout,exit
"03-752",entrance,fruit
"03-752",fruit,spices
"03-752",spices,fruit
"03-752",fruit,checkout
"03-752",checkout,exit
"03-753",entrance,fruit
"03-753",fruit,checkout
"03-753",checkout,exit
"03-754",entrance,dairy
"03-754",dairy,checkout
"03-754",checkout,exit
"03-755",entrance,dairy
"03-755",dairy,spices
"03-755",spices,dairy
"03-755",dairy,fruit
"03-755",fruit,checkout
"03-755",checkout,exit
"03-756",entrance,dairy
"03-756",dairy,drinks
"03-756",drinks,fruit
"03-756",fruit,dairy
"03-756",dairy,checkout
"03-756",checkout,exit
"03-757",entrance,dairy
"03-757",dairy,checkout
"03-757",checkout,exit
"03-758",entrance,fruit
"03-758",fruit,drinks
"03-758",drinks,checkout
"03-758",checkout,exit
"03-759",entrance,drinks
"03-759",drinks,checkout
"03-759",checkout,exit
"03-760",entrance,spices
"03-760",spices,drinks
"03-760",drinks,fruit
"03-760",fruit,dairy
"03-760",dairy,fruit
"03-760",fruit,checkout
"03-760",checkout,exit
"03-761",entrance,fruit
"03-761",fruit,checkout
"03-761",checkout,exit
"03-762",entrance,dairy
"03-762",dairy,checkout
"03-762",checkout,exit
"03-763",entrance,dairy
"03-763",dairy,checkout
"03-763",checkout,exit
"03-764",entrance,drinks
"03-764",drinks,fruit
"03-764",fruit,checkout
"03-764",checkout,exit
"03-765",entrance,fruit
"03-765",fruit,dairy
"03-765",dairy,checkout
"03-765",checkout,exit
"03-766",entrance,spices
"03-766",spices,checkout
"03-766",checkout,exit
"03-767",entrance,fruit
"03-767",fruit,dairy
"03-767",dairy,drinks
"03-767",drinks,checkout
"03-767",checkout,exit
"03-768",entrance,fruit
"03-768",fruit,spices
"03-768",spices,checkout
"03-768",checkout,exit
"03-769",entrance,dairy
"03-769",dairy,checkout
"03-769",checkout,exit
"03-770",entrance,fruit
"03-770",fruit,drinks
"03-770",drinks,checkout
"03-770",checkout,exit
"03-771",entrance,fruit
"03-771",fruit,dairy
"03-771",dairy,checkout
"03-771",checkout,exit
"03-772",entrance,drinks
"03-772",drinks,spices
"03-772",spices,checkout
"03-772",checkout,exit
"03-773",entrance,fruit
"03-773",fruit,dairy
"03-773",dairy,spices
"03-773",spices,checkout
"03-773",checkout,exit
"03-774",entrance,spices
"03-774",spices,dairy
"03-774",dairy,checkout
"03-774",checkout,exit
"03-775",entrance,spices
"03-775",spices,fruit
"03-775",fruit,checkout
"03-775",checkout,exit
"03-776",entrance,fruit
"03-776",fruit,drinks
"03-776",drinks,checkout
"03-776",checkout,exit
"03-777",entrance,spices
"03-777",spices,fruit
"03-777",fruit,drinks
"03-777",drinks,fruit
"03-777",fruit,spices
"03-777",spices,drinks
"03-777",drinks,spices
"03-777",spices,checkout
"03-777",checkout,exit
"03-778",entrance,drinks
"03-778",drinks,fruit
"03-778",fruit,spices
"03-778",spices,dairy
"03-778",dairy,spices
"03-778",spices,dairy
"03-778",dairy,fruit
"03-778",fruit,spices
"03-778",spices,dairy
"03-778",dairy,checkout
"03-778",checkout,exit
"03-779",entrance,drinks
"03-779",drinks,checkout
"03-779",checkout,exit
"03-780",entrance,dairy
"03-780",dairy,drinks
"03-780",drinks,checkout
"03-780",checkout,exit
"03-781",entrance,drinks
"03-781",drinks,dairy
"03-781",dairy,spices
"03-781",spices,checkout
"03-781",checkout,exit
"03-782",entrance,fruit
"03-782",fruit,checkout
"03-782",checkout,exit
"03-783",entrance,spices
"03-783",spices,checkout
"03-783",checkout,exit
"03-784",entrance,fruit
"03-784",fruit,checkout
"03-784",checkout,exit
"03-785",entrance,dairy
"03-785",dairy,spices
"03-785",spices,checkout
"03-785",checkout,exit
"03-786",entrance,dairy
"03-786",dairy,checkout
"03-786",checkout,exit
"03-787",entrance,dairy
"03-787",dairy,checkout
"03-787",checkout,exit
"03-788",entrance,fruit
"03-788",fruit,drinks
"03-788",drinks,spices
"03-788",spices,dairy
"03-788",dairy,spices
"03-788",spices,dairy
"03-788",dairy,spices
"03-788",spices,dairy
"03-788",dairy,checkout
"03-788",checkout,exit
"03-789",entrance,dairy
"03-789",dairy,checkout
"03-789",checkout,exit
"03-790",entrance,dairy
"03-790",dairy,checkout
"03-790",checkout,exit
"03-791",entrance,fruit
"03-791",fruit,checkout
"03-791",checkout,exit
"03-792",entrance,dairy
"03-792",dairy,spices
"03-792",spices,dairy
"03-792",dairy,spices
"03-792",spices,drinks
"03-792",drinks,checkout
"03-792",checkout,exit
"03-793",entrance,dairy
"03-793",dairy,checkout
"03-793",checkout,exit
"03-794",entrance,fruit
"03-794",fruit,checkout
"03-794",checkout,exit
"03-795",entrance,drinks
"03-795",drinks,spices
"03-795",spices,dairy
"03-795",dairy,checkout
"03-795",checkout,exit
"03-796",entrance,spices
"03-796",spices,dairy
"03-796",dairy,fruit
"03-796",fruit,dairy
"03-796",dairy,spices
"03-796",spices,dairy
"03-796",dairy,drinks
"03-796",drinks,checkout
"03-796",checkout,exit
"03-797",entrance,dairy
"03-797",dairy,fruit
"03-797",fruit,checkout
"03-797",checkout,exit
"03-798",entrance,drinks
"03-798",drinks,fruit
"03-798",fruit,checkout
"03-798",checkout,exit
"03-799",entrance,spices
"03-799",spices,fruit
"03-799",fruit,drinks
"03-799",drinks,checkout
"03-799",checkout,exit
"03-800",entrance,dairy
"03-800",dairy,checkout
"03-800",checkout,exit
"03-801",entrance,dairy
"03-801",dairy,spices
"03-801",spices,fruit
"03-801",fruit,checkout
"03-801",checkout,exit
"03-802",entrance,fruit
"03-802",fruit,checkout
"03-802",checkout,exit
"03-803",entrance,dairy
"03-803",dairy,drinks
"03-803",drinks,spices
"03-803",spices,checkout
"03-803",checkout,exit
"03-804",entrance,spices
"03-804",spices,dairy
"03-804",dairy,spices
"03-804",spices,checkout
"03-804",checkout,exit
"03-805",entrance,drinks
"03-805",drinks,fruit
"03-805",fruit,drinks
"03-805",drinks,checkout
"03-805",checkout,exit
"03-806",entrance,drinks
"03-806",drinks,fruit
"03-806",fruit,checkout
"03-806",checkout,exit
"03-807",entrance,dairy
"03-807",dairy,drinks
"03-807",drinks,checkout
"03-807",checkout,exit
"03-808",entrance,fruit
"03-808",fruit,dairy
"03-808",dairy,drinks
"03-808",drinks,fruit
"03-808",fruit,checkout
"03-808",checkout,exit
"03-809",entrance,fruit
"03-809",fruit,checkout
"03-809",checkout,exit
"03-810",entrance,fruit
"03-810",fruit,checkout
"03-810",checkout,exit
"03-811",entrance,fruit
"03-811",fruit,checkout
"03-811",checkout,exit
"03-812",entrance,fruit
"03-812",fruit,checkout
"03-812",checkout,exit
"03-813",entrance,dairy
"03-813",dairy,fruit
"03-813",fruit,checkout
"03-813",checkout,exit
"03-814",entrance,fruit
"03-814",fruit,dairy
"03-814",dairy,checkout
"03-814",checkout,exit
"03-815",entrance,fruit
"03-815",fruit,checkout
"03-815",checkout,exit
"03-816",entrance,fruit
"03-816",fruit,dairy
"03-816",dairy,spices
"03-816",spices,dairy
"03-816",dairy,checkout
"03-816",checkout,exit
"03-817",entrance,fruit
"03-817",fruit,drinks
"03-817",drinks,checkout
"03-817",checkout,exit
"03-818",entrance,spices
"03-818",spices,dairy
"03-818",dairy,spices
"03-818",spices,drinks
"03-818",drinks,fruit
"03-818",fruit,spices
"03-818",spices,checkout
"03-818",checkout,exit
"03-819",entrance,spices
"03-819",spices,dairy
"03-819",dairy,checkout
"03-819",checkout,exit
"03-820",entrance,fruit
"03-820",fruit,checkout
"03-820",checkout,exit
"03-821",entrance,drinks
"03-821",drinks,fruit
"03-821",fruit,checkout
"03-821",checkout,exit
"03-822",entrance,drinks
"03-822",drinks,fruit
"03-822",fruit,dairy
"03-822",dairy,checkout
"03-822",checkout,exit
"03-823",entrance,fruit
"03-823",fruit,dairy
"03-823",dairy,checkout
"03-823",checkout,exit
"03-824",entrance,spices
"03-824",spices,dairy
"03-824",dairy,fruit
"03-824",fruit,checkout
"03-824",checkout,exit
"03-825",entrance,fruit
"03-825",fruit,checkout
"03-825",checkout,exit
"03-826",entrance,fruit
"03-826",fruit,checkout
"03-826",checkout,exit
"03-827",entrance,dairy
"03-827",dairy,drinks
"03-827",drinks,checkout
"03-827",checkout,exit
"03-828",entrance,fruit
"03-828",fruit,dairy
"03-828",dairy,checkout
"03-828",checkout,exit
"03-829",entrance,spices
"03-829",spices,checkout
"03-829",checkout,exit
"03-830",entrance,dairy
"03-830",dairy,fruit
"03-830",fruit,spices
"03-830",spices,drinks
"03-830",drinks,checkout
"03-830",checkout,exit
"03-831",entrance,spices
"03-831",spices,drinks
"03-831",drinks,spices
"03-831",spices,checkout
"03-831",checkout,exit
"03-832",entrance,fruit
"03-832",fruit,dairy
"03-832",dairy,checkout
"03-832",checkout,exit
"03-833",entrance,fruit
"03-833",fruit,drinks
"03-833",drinks,checkout
"03-833",checkout,exit
"03-834",entrance,dairy
"03-834",dairy,checkout
"03-834",checkout,exit
"03-835",entrance,dairy
"03-835",dairy,spices
"03-835",spices,dairy
"03-835",dairy,checkout
"03-835",checkout,exit
"03-836",entrance,fruit
"03-836",fruit,dairy
"03-836",dairy,checkout
"03-836",checkout,exit
"03-837",entrance,fruit
"03-837",fruit,checkout
"03-837",checkout,exit
"03-838",entrance,fruit
"03-838",fruit,drinks
"03-838",drinks,checkout
"03-838",checkout,exit
"03-839",entrance,dairy
"03-839",dairy,drinks
"03-839",drinks,checkout
"03-839",checkout,exit
"03-840",entrance,drinks
"03-840",drinks,checkout
"03-840",checkout,exit
"03-841",entrance,dairy
"03-841",dairy,checkout
"03-841",checkout,exit
"03-842",entrance,fruit
"03-842",fruit,checkout
"03-842",checkout,exit
"03-843",entrance,fruit
"03-843",fruit,checkout
"03-843",checkout,exit
"03-844",entrance,fruit
"03-844",fruit,checkout
"03-844",checkout,exit
"03-845",entrance,drinks
"03-845",drinks,fruit
"03-845",fruit,checkout
"03-845",checkout,exit
"03-846",entrance,spices
"03-846",spices,drinks
"03-846",drinks,checkout
"03-846",checkout,exit
"03-847",entrance,fruit
"03-847",fruit,drinks
"03-847",drinks,fruit
"03-847",fruit,checkout
"03-847",checkout,exit
"03-848",entrance,fruit
"03-848",fruit,spices
"03-848",spices,checkout
"03-848",checkout,exit
"03-849",entrance,drinks
"03-849",drinks,checkout
"03-849",checkout,exit
"03-850",entrance,drinks
"03-850",drinks,fruit
"03-850",fruit,checkout
"03-850",checkout,exit
"03-851",entrance,drinks
"03-851",drinks,checkout
"03-851",checkout,exit
"03-852",entrance,fruit
"03-852",fruit,dairy
"03-852",dairy,checkout
"03-852",checkout,exit
"03-853",entrance,fruit
"03-853",fruit,spices
"03-853",spices,dairy
"03-853",dairy,checkout
"03-853",checkout,exit
"03-854",entrance,drinks
"03-854",drinks,fruit
"03-854",fruit,checkout
"03-854",checkout,exit
"03-855",entrance,fruit
"03-855",fruit,dairy
"03-855",dairy,drinks
"03-855",drinks,checkout
"03-855",checkout,exit
"03-856",entrance,dairy
"03-856",dairy,fruit
"03-856",fruit,checkout
"03-856",checkout,exit
"03-857",entrance,spices
"03-857",spices,fruit
"03-857",fruit,dairy
"03-857",dairy,checkout
"03-857",checkout,exit
"03-858",entrance,dairy
"03-858",dairy,fruit
"03-858",fruit,checkout
"03-858",checkout,exit
"03-859",entrance,fruit
"03-859",fruit,checkout
"03-859",checkout,exit
"03-860",entrance,spices
"03-860",spices,checkout
"03-860",checkout,exit
"03-861",entrance,fruit
"03-861",fruit,checkout
"03-861",checkout,exit
"03-862",entrance,dairy
"03-862",dairy,spices
"03-862",spices,drinks
"03-862",drinks,spices
"03-862",spices,fruit
"03-862",fruit,drinks
"03-862",drinks,spices
"03-862",spices,dairy
"03-862",dairy,drinks
"03-862",drinks,checkout
"03-862",checkout,exit
"03-863",entrance,dairy
"03-863",dairy,drinks
"03-863",drinks,spices
"03-863",spices,checkout
"03-863",checkout,exit
"03-864",entrance,fruit
"03-864",fruit,checkout
"03-864",checkout,exit
"03-865",entrance,spices
"03-865",spices,drinks
"03-865",drinks,fruit
"03-865",fruit,spices
"03-865",spices,checkout
"03-865",checkout,exit
"03-866",entrance,dairy
"03-866",dairy,checkout
"03-866",checkout,exit
"03-867",entrance,fruit
"03-867",fruit,checkout
"03-867",checkout,exit
"03-868",entrance,fruit
"03-868",fruit,checkout
"03-868",checkout,exit
"03-869",entrance,spices
"03-869",spices,drinks
"03-869",drinks,fruit
"03-869",fruit,checkout
"03-869",checkout,exit
"03-870",entrance,dairy
"03-870",dairy,fruit
"03-870",fruit,spices
"03-870",spices,fruit
"03-870",fruit,checkout
"03-870",checkout,exit
"03-871",entrance,fruit
"03-871",fruit,checkout
"03-871",checkout,exit
"03-872",entrance,dairy
"03-872",dairy,fruit
"03-872",fruit,checkout
"03-872",checkout,exit
"03-873",entrance,fruit
"03-873",fruit,dairy
"03-873",dairy,checkout
"03-873",checkout,exit
"03-874",entrance,fruit
"03-874",fruit,spices
"03-874",spices,drinks
"03-874",drinks,checkout
"03-874",checkout,exit
"03-875",entrance,fruit
"03-875",fruit,checkout
"03-875",checkout,exit
"03-876",entrance,dairy
"03-876",dairy,checkout
"03-876",checkout,exit
"03-877",entrance,fruit
"03-877",fruit,checkout
"03-877",checkout,exit
"03-878",entrance,fruit
"03-878",fruit,spices
"03-878",spices,fruit
"03-878",fruit,checkout
"03-878",checkout,exit
"03-879",entrance,spices
"03-879",spices,dairy
"03-879",dairy,spices
"03-879",spices,dairy
"03-879",dairy,spices
"03-879",spices,fruit
"03-879",fruit,checkout
"03-879",checkout,exit
"03-880",entrance,fruit
"03-880",fruit,checkout
"03-880",checkout,exit
"03-881",entrance,dairy
"03-881",dairy,spices
"03-881",spices,dairy
"03-881",dairy,drinks
"03-881",drinks,fruit
"03-881",fruit,spices
"03-881",spices,dairy
"03-881",dairy,fruit
"03-881",fruit,dairy
"03-881",dairy,checkout
"03-881",checkout,exit
"03-882",entrance,dairy
"03-882",dairy,checkout
"03-882",checkout,exit
"03-883",entrance,drinks
"03-883",drinks,checkout
"03-883",checkout,exit
"03-884",entrance,fruit
"03-884",fruit,checkout
"03-884",checkout,exit
"03-885",entrance,spices
"03-885",spices,checkout
"03-885",checkout,exit
"03-886",entrance,dairy
"03-886",dairy,fruit
"03-886",fruit,checkout
"03-886",checkout,exit
"03-887",entrance,drinks
"03-887",drinks,fruit
"03-887",fruit,checkout
"03-887",checkout,exit
"03-888",entrance,spices
"03-888",spices,fruit
"03-888",fruit,checkout
"03-888",checkout,exit
"03-889",entrance,fruit
"03-889",fruit,dairy
"03-889",dairy,checkout
"03-889",checkout,exit
"03-890",entrance,fruit
"03-890",fruit,dairy
"03-890",dairy,checkout
"03-890",checkout,exit
"03-891",entrance,dairy
"03-891",dairy,fruit
"03-891",fruit,drinks
"03-891",drinks,fruit
"03-891",fruit,dairy
"03-891",dairy,spices
"03-891",spices,drinks
"03-891",drinks,checkout
"03-891",checkout,exit
"03-892",entrance,drinks
"03-892",drinks,checkout
"03-892",checkout,exit
"03-893",entrance,fruit
"03-893",fruit,spices
"03-893",spices,dairy
"03-893",dairy,spices
"03-893",spices,fruit
"03-893",fruit,checkout
"03-893",checkout,exit
"03-894",entrance,drinks
"03-894",drinks,checkout
"03-894",checkout,exit
"03-895",entrance,fruit
"03-895",fruit,spices
"03-895",spices,dairy
"03-895",dairy,fruit
"03-895",fruit,checkout
"03-895",checkout,exit
"03-896",entrance,dairy
"03-896",dairy,fruit
"03-896",fruit,drinks
"03-896",drinks,checkout
"03-896",checkout,exit
"03-897",entrance,fruit
"03-897",fruit,checkout
"03-897",checkout,exit
"03-898",entrance,fruit
"03-898",fruit,spices
"03-898",spices,checkout
"03-898",checkout,exit
"03-899",entrance,dairy
"03-899",dairy,spices
"03-899",spices,dairy
"03-899",dairy,checkout
"03-899",checkout,exit
"03-900",entrance,fruit
"03-900",fruit,checkout
"03-900",checkout,exit
"03-901",entrance,fruit
"03-901",fruit,dairy
"03-901",dairy,spices
"03-901",spices,drinks
"03-901",drinks,checkout
"03-901",checkout,exit
"03-902",entrance,dairy
"03-902",dairy,fruit
"03-902",fruit,checkout
"03-902",checkout,exit
"03-903",entrance,spices
"03-903",spices,checkout
"03-903",checkout,exit
"03-904",entrance,fruit
"03-904",fruit,spices
"03-904",spices,drinks
"03-904",drinks,fruit
"03-904",fruit,dairy
"03-904",dairy,checkout
"03-904",checkout,exit
"03-905",entrance,fruit
"03-905",fruit,dairy
"03-905",dairy,spices
"03-905",spices,fruit
"03-905",fruit,checkout
"03-905",checkout,exit
"03-906",entrance,spices
"03-906",spices,checkout
"03-906",checkout,exit
"03-907",entrance,fruit
"03-907",fruit,checkout
"03-907",checkout,exit
"03-908",entrance,spices
"03-908",spices,checkout
"03-908",checkout,exit
"03-909",entrance,fruit
"03-909",fruit,checkout
"03-909",checkout,exit
"03-910",entrance,fruit
"03-910",fruit,dairy
"03-910",dairy,drinks
"03-910",drinks,spices
"03-910",spices,fruit
"03-910",fruit,checkout
"03-910",checkout,exit
"03-911",entrance,dairy
"03-911",dairy,spices
"03-911",spices,dairy
"03-911",dairy,checkout
"03-911",checkout,exit
"03-912",entrance,dairy
"03-912",dairy,drinks
"03-912",drinks,spices
"03-912",spices,drinks
"03-912",drinks,checkout
"03-912",checkout,exit
"03-913",entrance,fruit
"03-913",fruit,dairy
"03-913",dairy,drinks
"03-913",drinks,checkout
"03-913",checkout,exit
"03-914",entrance,dairy
"03-914",dairy,checkout
"03-914",checkout,exit
"03-915",entrance,spices
"03-915",spices,dairy
"03-915",dairy,checkout
"03-915",checkout,exit
"03-916",entrance,drinks
"03-916",drinks,checkout
"03-916",checkout,exit
"03-917",entrance,fruit
"03-917",fruit,dairy
"03-917",dairy,drinks
"03-917",drinks,fruit
"03-917",fruit,checkout
"03-917",checkout,exit
"03-918",entrance,drinks
"03-918",drinks,checkout
"03-918",checkout,exit
"03-919",entrance,fruit
"03-919",fruit,drinks
"03-919",drinks,checkout
"03-919",checkout,exit
"03-920",entrance,spices
"03-920",spices,drinks
"03-920",drinks,spices
"03-920",spices,checkout
"03-920",checkout,exit
"03-921",entrance,fruit
"03-921",fruit,checkout
"03-921",checkout,exit
"03-922",entrance,drinks
"03-922",drinks,fruit
"03-922",fruit,spices
"03-922",spices,checkout
"03-922",checkout,exit
"03-923",entrance,dairy
"03-923",dairy,spices
"03-923",spices,drinks
"03-923",drinks,spices
"03-923",spices,drinks
"03-923",drinks,checkout
"03-923",checkout,exit
"03-924",entrance,spices
"03-924",spices,dairy
"03-924",dairy,fruit
"03-924",fruit,checkout
"03-924",checkout,exit
"03-925",entrance,fruit
"03-925",fruit,dairy
"03-925",dairy,checkout
"03-925",checkout,exit
"03-926",entrance,fruit
"03-926",fruit,dairy
"03-926",dairy,checkout
"03-926",checkout,exit
"03-927",entrance,spices
"03-927",spices,dairy
"03-927",dairy,checkout
"03-927",checkout,exit
"03-928",entrance,spices
"03-928",spices,checkout
"03-928",checkout,exit
"03-929",entrance,fruit
"03-929",fruit,checkout
"03-929",checkout,exit
"03-930",entrance,dairy
"03-930",dairy,drinks
"03-930",drinks,spices
"03-930",spices,checkout
"03-930",checkout,exit
"03-931",entrance,dairy
"03-931",dairy,spices
"03-931",spices,drinks
"03-931",drinks,fruit
"03-931",fruit,checkout
"03-931",checkout,exit
"03-932",entrance,dairy
"03-932",dairy,checkout
"03-932",checkout,exit
"03-933",entrance,fruit
"03-933",fruit,checkout
"03-933",checkout,exit
"03-934",entrance,dairy
"03-934",dairy,checkout
"03-934",checkout,exit
"03-935",entrance,dairy
"03-935",dairy,fruit
"03-935",fruit,checkout
"03-935",checkout,exit
"03-936",entrance,fruit
"03-936",fruit,dairy
"03-936",dairy,spices
"03-936",spices,checkout
"03-936",checkout,exit
"03-937",entrance,spices
"03-937",spices,dairy
"03-937",dairy,checkout
"03-937",checkout,exit
"03-938",entrance,fruit
"03-938",fruit,dairy
"03-938",dairy,checkout
"03-938",checkout,exit
"03-939",entrance,drinks
"03-939",drinks,checkout
"03-939",checkout,exit
"03-940",entrance,dairy
"03-940",dairy,checkout
"03-940",checkout,exit
"03-941",entrance,fruit
"03-941",fruit,checkout
"03-941",checkout,exit
"03-942",entrance,dairy
"03-942",dairy,checkout
"03-942",checkout,exit
"03-943",entrance,drinks
"03-943",drinks,fruit
"03-943",fruit,checkout
"03-943",checkout,exit
"03-944",entrance,dairy
"03-944",dairy,checkout
"03-944",checkout,exit
"03-945",entrance,dairy
"03-945",dairy,checkout
"03-945",checkout,exit
"03-946",entrance,fruit
"03-946",fruit,checkout
"03-946",checkout,exit
"03-947",entrance,dairy
"03-947",dairy,checkout
"03-947",checkout,exit
"03-948",entrance,dairy
"03-948",dairy,checkout
"03-948",checkout,exit
"03-949",entrance,fruit
"03-949",fruit,checkout
"03-949",checkout,exit
"03-950",entrance,dairy
"03-950",dairy,checkout
"03-950",checkout,exit
"03-951",entrance,dairy
"03-951",dairy,checkout
"03-951",checkout,exit
"03-952",entrance,fruit
"03-952",fruit,dairy
"03-952",dairy,fruit
"03-952",fruit,spices
"03-952",spices,dairy
"03-952",dairy,fruit
"03-952",fruit,drinks
"03-952",drinks,checkout
"03-952",checkout,exit
"03-953",entrance,spices
"03-953",spices,drinks
"03-953",drinks,fruit
"03-953",fruit,dairy
"03-953",dairy,spices
"03-953",spices,checkout
"03-953",checkout,exit
"03-954",entrance,fruit
"03-954",fruit,dairy
"03-954",dairy,checkout
"03-954",checkout,exit
"03-955",entrance,drinks
"03-955",drinks,fruit
"03-955",fruit,dairy
"03-955",dairy,checkout
"03-955",checkout,exit
"03-956",entrance,dairy
"03-956",dairy,checkout
"03-956",checkout,exit
"03-957",entrance,drinks
"03-957",drinks,checkout
"03-957",checkout,exit
"03-958",entrance,drinks
"03-958",drinks,checkout
"03-958",checkout,exit
"03-959",entrance,spices
"03-959",spices,dairy
"03-959",dairy,fruit
"03-959",fruit,dairy
"03-959",dairy,checkout
"03-959",checkout,exit
"03-960",entrance,fruit
"03-960",fruit,checkout
"03-960",checkout,exit
"03-961",entrance,fruit
"03-961",fruit,checkout
"03-961",checkout,exit
"03-962",entrance,fruit
"03-962",fruit,dairy
"03-962",dairy,spices
"03-962",spices,fruit
"03-962",fruit,dairy
"03-962",dairy,fruit
"03-962",fruit,dairy
"03-962",dairy,fruit
"03-962",fruit,checkout
"03-962",checkout,exit
"03-963",entrance,dairy
"03-963",dairy,drinks
"03-963",drinks,checkout
"03-963",checkout,exit
"03-964",entrance,dairy
"03-964",dairy,fruit
"03-964",fruit,dairy
"03-964",dairy,checkout
"03-964",checkout,exit
"03-965",entrance,dairy
"03-965",dairy,checkout
"03-965",checkout,exit
"03-966",entrance,fruit
"03-966",fruit,checkout
"03-966",checkout,exit
"03-967",entrance,drinks
"03-967",drinks,checkout
"03-967",checkout,exit
"03-968",entrance,fruit
"03-968",fruit,spices
"03-968",spices,dairy
"03-968",dairy,fruit
"03-968",fruit,checkout
"03-968",checkout,exit
"03-969",entrance,dairy
"03-969",dairy,checkout
"03-969",checkout,exit
"03-970",entrance,dairy
"03-970",dairy,checkout
"03-970",checkout,exit
"03-971",entrance,drinks
"03-971",drinks,dairy
"03-971",dairy,checkout
"03-971",checkout,exit
"03-972",entrance,fruit
"03-972",fruit,checkout
"03-972",checkout,exit
"03-973",entrance,dairy
"03-973",dairy,checkout
"03-973",checkout,exit
"03-974",entrance,dairy
"03-974",dairy,drinks
"03-974",drinks,fruit
"03-974",fruit,drinks
"03-974",drinks,fruit
"03-974",fruit,checkout
"03-974",checkout,exit
"03-975",entrance,fruit
"03-975",fruit,drinks
"03-975",drinks,checkout
"03-975",checkout,exit
"03-976",entrance,fruit
"03-976",fruit,checkout
"03-976",checkout,exit
"03-977",entrance,dairy
"03-977",dairy,drinks
"03-977",drinks,fruit
"03-977",fruit,checkout
"03-977",checkout,exit
"03-978",entrance,drinks
"03-978",drinks,spices
"03-978",spices,checkout
"03-978",checkout,exit
"03-979",entrance,dairy
"03-979",dairy,drinks
"03-979",drinks,checkout
"03-979",checkout,exit
"03-980",entrance,fruit
"03-980",fruit,drinks
"03-980",drinks,checkout
"03-980",checkout,exit
"03-981",entrance,spices
"03-981",spices,dairy
"03-981",dairy,drinks
"03-981",drinks,checkout
"03-981",checkout,exit
"03-982",entrance,dairy
"03-982",dairy,drinks
"03-982",drinks,checkout
"03-982",checkout,exit
"03-983",entrance,dairy
"03-983",dairy,checkout
"03-983",checkout,exit
"03-984",entrance,dairy
"03-984",dairy,checkout
"03-984",checkout,exit
"03-985",entrance,fruit
"03-985",fruit,spices
"03-985",spices,drinks
"03-985",drinks,checkout
"03-985",checkout,exit
"03-986",entrance,fruit
"03-986",fruit,checkout
"03-986",checkout,exit
"03-987",entrance,fruit
"03-987",fruit,checkout
"03-987",checkout,exit
"03-988",entrance,fruit
"03-988",fruit,dairy
"03-988",dairy,drinks
"03-988",drinks,checkout
"03-988",checkout,exit
"03-989",entrance,fruit
"03-989",fruit,checkout
"03-989",checkout,exit
"03-990",entrance,drinks
"03-990",drinks,checkout
"03-990",checkout,exit
"03-991",entrance,drinks
"03-991",drinks,dairy
"03-991",dairy,checkout
"03-991",checkout,exit
"03-992",entrance,dairy
"03-992",dairy,spices
"03-992",spices,drinks
"03-992",drinks,spices
"03-992",spices,drinks
"03-992",drinks,checkout
"03-992",checkout,exit
"03-993",entrance,dairy
"03-993",dairy,fruit
"03-993",fruit,checkout
"03-993",checkout,exit
"03-994",entrance,spices
"03-994",spices,fruit
"03-994",fruit,dairy
"03-994",dairy,spices
"03-994",spices,drinks
"03-994",drinks,checkout
"03-994",checkout,exit
"03-995",entrance,fruit
"03-995",fruit,dairy
"03-995",dairy,spices
"03-995",spices,dairy
"03-995",dairy,checkout
"03-995",checkout,exit
"03-996",entrance,fruit
"03-996",fruit,dairy
"03-996",dairy,checkout
"03-996",checkout,exit
"03-997",entrance,dairy
"03-997",dairy,spices
"03-997",spices,dairy
"03-997",dairy,fruit
"03-997",fruit,dairy
"03-997",dairy,checkout
"03-997",checkout,exit
"03-998",entrance,dairy
"03-998",dairy,fruit
"03-998",fruit,checkout
"03-998",checkout,exit
"03-999",entrance,fruit
"03-999",fruit,checkout
"03-999",checkout,exit
"03-1000",entrance,spices
"03-1000",spices,dairy
"03-1000",dairy,spices
"03-1000",spices,checkout
"03-1000",checkout,exit
"03-1001",entrance,spices
"03-1001",spices,drinks
"03-1001",drinks,checkout
"03-1001",checkout,exit
"03-1002",entrance,dairy
"03-1002",dairy,checkout
"03-1002",checkout,exit
"03-1003",entrance,fruit
"03-1003",fruit,dairy
"03-1003",dairy,drinks
"03-1003",drinks,fruit
"03-1003",fruit,dairy
"03-1003",dairy,checkout
"03-1003",checkout,exit
"03-1004",entrance,spices
"03-1004",spices,dairy
"03-1004",dairy,checkout
