"cust_id","location_1","location_2"
"04-754",checkout,exit
"04-754",fruit,drinks
"04-754",drinks,spices
"04-754",spices,dairy
"04-755",dairy,drinks
"04-755",drinks,checkout
"04-755",checkout,exit
"04-756",drinks,checkout
"04-756",checkout,exit
"04-757",checkout,exit
"04-757",dairy,drinks
"04-758",drinks,spices
"04-758",spices,dairy
"04-758",dairy,spices
"04-758",spices,checkout
"04-758",checkout,exit
"04-758",drinks,checkout
"04-759",checkout,exit
"04-759",drinks,fruit
"04-759",fruit,drinks
"04-760",drinks,checkout
"04-760",checkout,exit
"04-761",fruit,checkout
"04-761",checkout,exit
"04-762",drinks,drinks
"04-762",drinks,fruit
"04-762",fruit,checkout
"04-762",checkout,exit
"04-762",fruit,dairy
"04-763",dairy,drinks
"04-763",drinks,checkout
"04-763",checkout,exit
"04-764",fruit,checkout
"04-764",checkout,exit
"04-765",drinks,checkout
"04-765",checkout,exit
"04-765",dairy,checkout
"04-766",checkout,exit
"04-766",fruit,drinks
"04-766",drinks,fruit
"04-767",fruit,checkout
"04-767",checkout,exit
"04-768",fruit,checkout
"04-768",checkout,exit
"04-769",dairy,dairy
"04-769",dairy,fruit
"04-769",fruit,fruit
"04-769",fruit,dairy
"04-769",dairy,fruit
"04-769",fruit,dairy
"04-769",dairy,checkout
"04-769",checkout,exit
"04-770",checkout,exit
"04-770",dairy,fruit
"04-770",fruit,fruit
"04-770",fruit,drinks
"04-771",drinks,checkout
"04-771",checkout,exit
"04-772",fruit,checkout
"04-772",checkout,exit
"04-772",dairy,checkout
"04-773",checkout,exit
"04-773",dairy,checkout
"04-774",checkout,exit
"04-774",fruit,drinks
"04-774",drinks,fruit
"04-775",fruit,drinks
"04-775",drinks,checkout
"04-775",checkout,exit
"04-776",spices,checkout
"04-776",checkout,exit
"04-776",drinks,fruit
"04-777",fruit,checkout
"04-777",checkout,exit
"04-778",fruit,checkout
"04-778",checkout,exit
"04-779",fruit,checkout
"04-779",checkout,exit
"04-780",checkout,exit
"04-780",drinks,spices
"04-781",spices,drinks
"04-781",drinks,checkout
"04-781",checkout,exit
"04-782",checkout,exit
"04-782",spices,fruit
"04-783",fruit,checkout
"04-783",checkout,exit
"04-784",dairy,fruit
"04-784",fruit,fruit
"04-784",fruit,spices
"04-784",spices,spices
"04-784",spices,drinks
"04-784",drinks,checkout
"04-784",checkout,exit
"04-785",fruit,checkout
"04-785",checkout,exit
"04-785",drinks,dairy
"04-786",dairy,checkout
"04-786",checkout,exit
"04-787",spices,spices
"04-787",spices,dairy
"04-787",dairy,checkout
"04-787",checkout,exit
"04-787",fruit,fruit
"04-788",fruit,checkout
"04-788",checkout,exit
"04-789",spices,checkout
"04-789",checkout,exit
"04-790",drinks,dairy
"04-790",dairy,dairy
"04-790",dairy,checkout
"04-790",checkout,exit
"04-790",spices,fruit
"04-790",fruit,checkout
"04-791",checkout,exit
"04-791",fruit,fruit
"04-792",fruit,dairy
"04-792",dairy,checkout
"04-792",checkout,exit
"04-793",fruit,drinks
"04-793",drinks,checkout
"04-793",checkout,exit
"04-794",checkout,exit
"04-794",dairy,drinks
"04-794",drinks,spices
"04-794",spices,fruit
"04-795",fruit,drinks
"04-795",drinks,spices
"04-795",spices,checkout
"04-795",checkout,exit
"04-796",checkout,exit
"04-796",spices,spices
"04-797",spices,checkout
"04-797",checkout,exit
"04-798",checkout,exit
"04-798",drinks,spices
"04-798",spices,fruit
"04-799",fruit,checkout
"04-799",checkout,exit
"04-800",spices,dairy
"04-800",dairy,checkout
"04-800",checkout,exit
"04-800",fruit,drinks
"04-800",drinks,checkout
"04-801",checkout,exit
"04-801",fruit,dairy
"04-802",dairy,fruit
"04-802",fruit,spices
"04-802",spices,dairy
"04-802",dairy,checkout
"04-802",checkout,exit
"04-803",checkout,exit
"04-803",fruit,drinks
"04-804",drinks,fruit
"04-804",fruit,checkout
"04-804",checkout,exit
"04-805",fruit,checkout
"04-805",checkout,exit
"04-806",dairy,checkout
"04-806",checkout,exit
"04-807",fruit,dairy
"04-807",dairy,spices
"04-807",spices,checkout
"04-807",checkout,exit
"04-807",fruit,checkout
"04-808",checkout,exit
"04-808",fruit,checkout
"04-809",checkout,exit
"04-809",drinks,dairy
"04-810",dairy,fruit
"04-810",fruit,spices
"04-810",spices,checkout
"04-810",checkout,exit
"04-811",spices,dairy
"04-811",dairy,drinks
"04-811",drinks,drinks
"04-811",drinks,checkout
"04-811",checkout,exit
"04-812",fruit,checkout
"04-812",checkout,exit
"04-812",dairy,drinks
"04-812",drinks,fruit
"04-813",fruit,dairy
"04-813",dairy,drinks
"04-813",drinks,checkout
"04-813",checkout,exit
"04-813",drinks,spices
"04-813",spices,dairy
"04-814",dairy,checkout
"04-814",checkout,exit
"04-814",fruit,drinks
"04-814",drinks,dairy
"04-814",dairy,fruit
"04-815",fruit,checkout
"04-815",checkout,exit
"04-816",checkout,exit
"04-816",drinks,drinks
"04-817",drinks,spices
"04-817",spices,checkout
"04-817",checkout,exit
"04-818",fruit,checkout
"04-818",checkout,exit
"04-819",fruit,checkout
"04-819",checkout,exit
"04-820",checkout,exit
"04-820",spices,dairy
"04-820",dairy,spices
"04-820",spices,dairy
"04-820",dairy,checkout
"04-821",checkout,exit
"04-821",dairy,drinks
"04-821",drinks,spices
"04-821",spices,checkout
"04-822",checkout,exit
"04-822",fruit,fruit
"04-823",fruit,dairy
"04-823",dairy,drinks
"04-823",drinks,checkout
"04-823",checkout,exit
"04-824",dairy,spices
"04-824",spices,drinks
"04-824",drinks,dairy
"04-824",dairy,fruit
"04-824",fruit,spices
"04-824",spices,checkout
"04-824",checkout,exit
"04-825",checkout,exit
"04-825",dairy,checkout
"04-826",checkout,exit
"04-826",spices,dairy
"04-826",dairy,checkout
"04-827",checkout,exit
"04-827",drinks,fruit
"04-827",fruit,drinks
"04-827",drinks,fruit
"04-827",fruit,fruit
"04-828",fruit,drinks
"04-828",drinks,dairy
"04-828",dairy,drinks
"04-828",drinks,checkout
"04-828",checkout,exit
"04-829",checkout,exit
"04-829",dairy,checkout
"04-830",checkout,exit
"04-830",drinks,drinks
"04-831",drinks,fruit
"04-831",fruit,checkout
"04-831",checkout,exit
"04-832",fruit,checkout
"04-832",checkout,exit
"04-833",spices,dairy
"04-833",dairy,checkout
"04-833",checkout,exit
"04-833",spices,fruit
"04-833",fruit,drinks
"04-833",drinks,spices
"04-833",spices,spices
"04-834",spices,checkout
"04-834",checkout,exit
"04-834",dairy,spices
"04-835",spices,dairy
"04-835",dairy,checkout
"04-835",checkout,exit
"04-836",checkout,exit
"04-836",fruit,dairy
"04-837",dairy,drinks
"04-837",drinks,spices
"04-837",spices,checkout
"04-837",checkout,exit
"04-838",dairy,checkout
"04-838",checkout,exit
"04-838",drinks,fruit
"04-839",fruit,checkout
"04-839",checkout,exit
"04-839",drinks,spices
"04-839",spices,dairy
"04-839",dairy,spices
"04-839",spices,dairy
"04-839",dairy,dairy
"04-839",dairy,checkout
"04-840",checkout,exit
"04-840",fruit,dairy
"04-840",dairy,drinks
"04-840",drinks,spices
"04-840",spices,dairy
"04-840",dairy,checkout
"04-841",checkout,exit
"04-841",fruit,checkout
"04-842",checkout,exit
"04-842",dairy,checkout
"04-843",checkout,exit
"04-843",fruit,drinks
"04-843",drinks,fruit
"04-844",fruit,checkout
"04-844",checkout,exit
"04-845",checkout,exit
"04-845",dairy,dairy
"04-846",dairy,checkout
"04-846",checkout,exit
"04-847",checkout,exit
"04-847",fruit,fruit
"04-848",fruit,checkout
"04-848",checkout,exit
"04-849",checkout,exit
"04-849",spices,dairy
"04-849",dairy,checkout
"04-850",checkout,exit
"04-850",spices,drinks
"04-850",drinks,fruit
"04-851",fruit,checkout
"04-851",checkout,exit
"04-852",dairy,fruit
"04-852",fruit,checkout
"04-852",checkout,exit
"04-852",drinks,dairy
"04-853",dairy,checkout
"04-853",checkout,exit
"04-854",checkout,exit
"04-854",fruit,checkout
"04-855",checkout,exit
"04-855",dairy,checkout
"04-856",checkout,exit
"04-856",dairy,fruit
"04-856",fruit,spices
"04-856",spices,fruit
"04-857",fruit,checkout
"04-857",checkout,exit
"04-858",spices,drinks
"04-858",drinks,checkout
"04-858",checkout,exit
"04-858",fruit,drinks
"04-858",drinks,dairy
"04-858",dairy,dairy
"04-859",dairy,spices
"04-859",spices,dairy
"04-859",dairy,fruit
"04-859",fruit,checkout
"04-859",checkout,exit
"04-860",fruit,checkout
"04-860",checkout,exit
"04-861",checkout,exit
"04-861",dairy,spices
"04-862",spices,dairy
"04-862",dairy,spices
"04-862",spices,drinks
"04-862",drinks,checkout
"04-862",checkout,exit
"04-863",dairy,fruit
"04-863",fruit,checkout
"04-863",checkout,exit
"04-864",dairy,drinks
"04-864",drinks,checkout
"04-864",checkout,exit
"04-865",checkout,exit
"04-865",dairy,checkout
"04-866",checkout,exit
"04-866",spices,dairy
"04-866",dairy,dairy
"04-867",dairy,drinks
"04-867",drinks,checkout
"04-867",checkout,exit
"04-868",checkout,exit
"04-868",fruit,drinks
"04-869",drinks,dairy
"04-869",dairy,spices
"04-869",spices,checkout
"04-869",checkout,exit
"04-869",spices,checkout
"04-870",checkout,exit
"04-870",spices,drinks
"04-870",drinks,fruit
"04-871",fruit,checkout
"04-871",checkout,exit
"04-872",drinks,fruit
"04-872",fruit,dairy
"04-872",dairy,spices
"04-872",spices,spices
"04-872",spices,dairy
"04-872",dairy,checkout
"04-872",checkout,exit
"04-872",drinks,fruit
"04-872",fruit,dairy
"04-872",dairy,fruit
"04-872",fruit,spices
"04-872",spices,checkout
"04-873",checkout,exit
"04-873",spices,drinks
"04-873",drinks,drinks
"04-873",drinks,drinks
"04-874",drinks,spices
"04-874",spices,drinks
"04-874",drinks,checkout
"04-874",checkout,exit
"04-875",checkout,exit
"04-875",drinks,dairy
"04-875",dairy,fruit
"04-875",fruit,fruit
"04-876",fruit,dairy
"04-876",dairy,spices
"04-876",spices,drinks
"04-876",drinks,drinks
"04-876",drinks,checkout
"04-876",checkout,exit
"04-876",drinks,spices
"04-876",spices,dairy
"04-876",dairy,spices
"04-876",spices,spices
"04-876",spices,fruit
"04-877",fruit,checkout
"04-877",checkout,exit
"04-878",checkout,exit
"04-878",drinks,dairy
"04-879",dairy,checkout
"04-879",checkout,exit
"04-880",dairy,checkout
"04-880",checkout,exit
"04-880",fruit,checkout
"04-881",checkout,exit
"04-881",fruit,checkout
"04-882",checkout,exit
"04-882",fruit,spices
"04-883",spices,drinks
"04-883",drinks,spices
"04-883",spices,drinks
"04-883",drinks,checkout
"04-883",checkout,exit
"04-883",spices,spices
"04-884",spices,fruit
"04-884",fruit,drinks
"04-884",drinks,checkout
"04-884",checkout,exit
"04-885",checkout,exit
"04-885",dairy,dairy
"04-886",dairy,checkout
"04-886",checkout,exit
"04-886",drinks,fruit
"04-886",fruit,drinks
"04-886",drinks,dairy
"04-886",dairy,fruit
"04-886",fruit,fruit
"04-886",fruit,spices
"04-886",spices,fruit
"04-887",fruit,dairy
"04-887",dairy,checkout
"04-887",checkout,exit
"04-888",fruit,checkout
"04-888",checkout,exit
"04-888",drinks,dairy
"04-888",dairy,fruit
"04-889",fruit,spices
"04-889",spices,drinks
"04-889",drinks,fruit
"04-889",fruit,checkout
"04-889",checkout,exit
"04-889",spices,drinks
"04-889",drinks,dairy
"04-889",dairy,fruit
"04-890",fruit,drinks
"04-890",drinks,spices
"04-890",spices,dairy
"04-890",dairy,drinks
"04-890",drinks,checkout
"04-890",checkout,exit
"04-891",fruit,checkout
"04-891",checkout,exit
"04-892",dairy,checkout
"04-892",checkout,exit
"04-893",checkout,exit
"04-893",dairy,fruit
"04-893",fruit,checkout
"04-894",checkout,exit
"04-894",drinks,drinks
"04-895",drinks,fruit
"04-895",fruit,dairy
"04-895",dairy,dairy
"04-895",dairy,checkout
"04-895",checkout,exit
"04-895",spices,checkout
"04-896",checkout,exit
"04-896",dairy,spices
"04-897",spices,dairy
"04-897",dairy,checkout
"04-897",checkout,exit
"04-898",checkout,exit
"04-898",drinks,spices
"04-898",spices,checkout
"04-899",checkout,exit
"04-899",spices,fruit
"04-899",fruit,dairy
"04-899",dairy,dairy
"04-899",dairy,spices
"04-899",spices,fruit
"04-899",fruit,checkout
"04-900",checkout,exit
"04-900",drinks,checkout
"04-901",checkout,exit
"04-901",drinks,drinks
"04-902",drinks,checkout
"04-902",checkout,exit
"04-903",drinks,spices
"04-903",spices,spices
"04-903",spices,drinks
"04-903",drinks,checkout
"04-903",checkout,exit
"04-904",spices,checkout
"04-904",checkout,exit
"04-904",drinks,fruit
"04-905",fruit,checkout
"04-905",checkout,exit
"04-906",checkout,exit
"04-906",spices,spices
"04-907",spices,drinks
"04-907",drinks,dairy
"04-907",dairy,spices
"04-907",spices,checkout
"04-907",checkout,exit
"04-908",dairy,checkout
"04-908",checkout,exit
"04-909",dairy,spices
"04-909",spices,drinks
"04-909",drinks,fruit
"04-909",fruit,checkout
"04-909",checkout,exit
"04-909",dairy,fruit
"04-909",fruit,checkout
"04-910",checkout,exit
"04-910",dairy,checkout
"04-911",checkout,exit
"04-911",fruit,dairy
"04-912",dairy,drinks
"04-912",drinks,checkout
"04-912",checkout,exit
"04-913",drinks,checkout
"04-913",checkout,exit
"04-914",checkout,exit
"04-914",fruit,drinks
"04-915",drinks,spices
"04-915",spices,checkout
"04-915",checkout,exit
"04-916",fruit,checkout
"04-916",checkout,exit
"04-917",drinks,fruit
"04-917",fruit,dairy
"04-917",dairy,drinks
"04-917",drinks,checkout
"04-917",checkout,exit
"04-918",checkout,exit
"04-918",drinks,fruit
"04-918",fruit,checkout
"04-919",checkout,exit
"04-919",dairy,drinks
"04-920",drinks,spices
"04-920",spices,checkout
"04-920",checkout,exit
"04-921",checkout,exit
"04-921",dairy,fruit
"04-921",fruit,checkout
"04-922",checkout,exit
"04-922",drinks,fruit
"04-922",fruit,checkout
"04-923",checkout,exit
"04-923",drinks,fruit
"04-924",fruit,checkout
"04-924",checkout,exit
"04-925",spices,checkout
"04-925",checkout,exit
"04-925",drinks,drinks
"04-925",drinks,dairy
"04-926",dairy,checkout
"04-926",checkout,exit
"04-927",fruit,checkout
"04-927",checkout,exit
"04-928",fruit,checkout
"04-928",checkout,exit
"04-929",fruit,checkout
"04-929",checkout,exit
"04-930",checkout,exit
"04-930",dairy,spices
"04-930",spices,drinks
"04-931",drinks,checkout
"04-931",checkout,exit
"04-932",fruit,checkout
"04-932",checkout,exit
"04-933",checkout,exit
"04-933",fruit,checkout
"04-934",checkout,exit
"04-934",spices,dairy
"04-934",dairy,fruit
"04-934",fruit,checkout
"04-935",checkout,exit
"04-935",fruit,fruit
"04-936",fruit,checkout
"04-936",checkout,exit
"04-937",checkout,exit
"04-937",fruit,dairy
"04-938",dairy,fruit
"04-938",fruit,spices
"04-938",spices,dairy
"04-938",dairy,spices
"04-938",spices,checkout
"04-938",checkout,exit
"04-938",spices,drinks
"04-938",drinks,fruit
"04-938",fruit,drinks
"04-938",drinks,fruit
"04-939",fruit,drinks
"04-939",drinks,dairy
"04-939",dairy,checkout
"04-939",checkout,exit
"04-940",fruit,checkout
"04-940",checkout,exit
"04-941",checkout,exit
"04-941",dairy,spices
"04-941",spices,drinks
"04-941",drinks,fruit
"04-942",fruit,checkout
"04-942",checkout,exit
"04-943",spices,fruit
"04-943",fruit,checkout
"04-943",checkout,exit
"04-943",dairy,dairy
"04-943",dairy,dairy
"04-944",dairy,checkout
"04-944",checkout,exit
"04-945",dairy,checkout
"04-945",checkout,exit
"04-946",fruit,dairy
"04-946",dairy,spices
"04-946",spices,fruit
"04-946",fruit,drinks
"04-946",drinks,checkout
"04-946",checkout,exit
"04-947",drinks,checkout
"04-947",checkout,exit
"04-948",checkout,exit
"04-948",dairy,checkout
"04-949",checkout,exit
"04-949",fruit,fruit
"04-950",fruit,checkout
"04-950",checkout,exit
"04-951",dairy,checkout
"04-951",checkout,exit
"04-952",checkout,exit
"04-952",dairy,dairy
"04-953",dairy,fruit
"04-953",fruit,checkout
"04-953",checkout,exit
"04-954",drinks,dairy
"04-954",dairy,checkout
"04-954",checkout,exit
"04-955",drinks,fruit
"04-955",fruit,spices
"04-955",spices,checkout
"04-955",checkout,exit
"04-955",fruit,spices
"04-956",spices,drinks
"04-956",drinks,checkout
"04-956",checkout,exit
"04-957",spices,drinks
"04-957",drinks,spices
"04-957",spices,dairy
"04-957",dairy,fruit
"04-957",fruit,fruit
"04-957",fruit,checkout
"04-957",checkout,exit
"04-957",drinks,checkout
"04-958",checkout,exit
"04-958",dairy,fruit
"04-959",fruit,checkout
"04-959",checkout,exit
"04-960",dairy,checkout
"04-960",checkout,exit
"04-961",dairy,spices
"04-961",spices,checkout
"04-961",checkout,exit
"04-961",fruit,checkout
"04-962",checkout,exit
"04-962",drinks,dairy
"04-962",dairy,checkout
"04-963",checkout,exit
"04-963",dairy,spices
"04-963",spices,drinks
"04-963",drinks,drinks
"04-963",drinks,spices
"04-963",spices,checkout
"04-964",checkout,exit
"04-964",dairy,fruit
"04-964",fruit,checkout
"04-965",checkout,exit
"04-965",fruit,drinks
"04-965",drinks,drinks
"04-966",drinks,checkout
"04-966",checkout,exit
"04-967",fruit,checkout
"04-967",checkout,exit
"04-967",spices,checkout
"04-968",checkout,exit
"04-968",fruit,dairy
"04-968",dairy,dairy
"04-968",dairy,spices
"04-968",spices,fruit
"04-969",fruit,checkout
"04-969",checkout,exit
"04-970",drinks,checkout
"04-970",checkout,exit
"04-970",fruit,spices
"04-971",spices,drinks
"04-971",drinks,checkout
"04-971",checkout,exit
"04-971",fruit,spices
"04-972",spices,fruit
"04-972",fruit,dairy
"04-972",dairy,checkout
"04-972",checkout,exit
"04-972",fruit,drinks
"04-973",drinks,dairy
"04-973",dairy,spices
"04-973",spices,drinks
"04-973",drinks,dairy
"04-973",dairy,drinks
"04-973",drinks,spices
"04-973",spices,checkout
"04-973",checkout,exit
"04-974",drinks,checkout
"04-974",checkout,exit
"04-974",spices,spices
"04-975",spices,drinks
"04-975",drinks,drinks
"04-975",drinks,checkout
"04-975",checkout,exit
"04-976",dairy,checkout
"04-976",checkout,exit
"04-977",dairy,checkout
"04-977",checkout,exit
"04-977",spices,fruit
"04-978",fruit,checkout
"04-978",checkout,exit
"04-979",checkout,exit
"04-979",drinks,dairy
"04-979",dairy,drinks
"04-980",drinks,dairy
"04-980",dairy,spices
"04-980",spices,checkout
"04-980",checkout,exit
"04-981",drinks,dairy
"04-981",dairy,checkout
"04-981",checkout,exit
"04-981",spices,dairy
"04-981",dairy,dairy
"04-981",dairy,fruit
"04-981",fruit,drinks
"04-981",drinks,drinks
"04-981",drinks,spices
"04-981",spices,fruit
"04-981",fruit,spices
"04-981",spices,spices
"04-982",spices,checkout
"04-982",checkout,exit
"04-982",fruit,dairy
"04-983",dairy,checkout
"04-983",checkout,exit
"04-983",fruit,spices
"04-984",spices,fruit
"04-984",fruit,checkout
"04-984",checkout,exit
"04-985",fruit,checkout
"04-985",checkout,exit
"04-986",dairy,checkout
"04-986",checkout,exit
"04-986",drinks,checkout
"04-987",checkout,exit
"04-987",drinks,spices
"04-988",spices,fruit
"04-988",fruit,dairy
"04-988",dairy,fruit
"04-988",fruit,checkout
"04-988",checkout,exit
"04-989",checkout,exit
"04-989",spices,drinks
"04-989",drinks,dairy
"04-989",dairy,fruit
"04-990",fruit,checkout
"04-990",checkout,exit
"04-991",checkout,exit
"04-991",fruit,dairy
"04-992",dairy,checkout
"04-992",checkout,exit
"04-993",dairy,checkout
"04-993",checkout,exit
"04-994",checkout,exit
"04-994",dairy,fruit
"04-994",fruit,spices
"04-994",spices,checkout
"04-995",checkout,exit
"04-995",spices,fruit
"04-996",fruit,checkout
"04-996",checkout,exit
"04-997",checkout,exit
"04-997",fruit,drinks
"04-998",drinks,checkout
"04-998",checkout,exit
"04-998",dairy,checkout
"04-999",checkout,exit
"04-999",spices,dairy
"04-999",dairy,spices
"04-999",spices,drinks
"04-1000",drinks,dairy
"04-1000",dairy,spices
"04-1000",spices,checkout
"04-1000",checkout,exit
"04-1001",dairy,dairy
"04-1001",dairy,fruit
"04-1001",fruit,fruit
"04-1001",fruit,drinks
"04-1001",drinks,checkout
"04-1001",checkout,exit
"04-1002",drinks,checkout
"04-1002",checkout,exit
"04-1003",checkout,exit
"04-1003",spices,drinks
"04-1004",drinks,checkout
"04-1004",checkout,exit
"04-1004",fruit,fruit
"04-1004",fruit,checkout
"04-1005",checkout,exit
"04-1005",fruit,fruit
"04-1006",fruit,checkout
"04-1006",checkout,exit
"04-1007",drinks,checkout
"04-1007",checkout,exit
"04-1008",spices,checkout
"04-1008",checkout,exit
"04-1008",fruit,dairy
"04-1008",dairy,dairy
"04-1008",dairy,fruit
"04-1009",fruit,spices
"04-1009",spices,dairy
"04-1009",dairy,dairy
"04-1009",dairy,drinks
"04-1009",drinks,fruit
"04-1009",fruit,dairy
"04-1009",dairy,checkout
"04-1009",checkout,exit
"04-1009",dairy,fruit
"04-1009",fruit,checkout
"04-1010",checkout,exit
"04-1010",dairy,checkout
"04-1011",checkout,exit
"04-1011",spices,dairy
"04-1011",dairy,drinks
"04-1012",drinks,checkout
"04-1012",checkout,exit
"04-1013",fruit,fruit
"04-1013",fruit,drinks
"04-1013",drinks,dairy
"04-1013",dairy,spices
"04-1013",spices,fruit
"04-1013",fruit,spices
"04-1013",spices,checkout
"04-1013",checkout,exit
"04-1013",drinks,checkout
"04-1014",checkout,exit
"04-1014",fruit,drinks
"04-1014",drinks,checkout
"04-1015",checkout,exit
"04-1015",drinks,fruit
"04-1016",fruit,checkout
"04-1016",checkout,exit
"04-1017",checkout,exit
"04-1017",drinks,fruit
"04-1017",fruit,checkout
"04-1018",checkout,exit
"04-1018",spices,dairy
"04-1019",dairy,checkout
"04-1019",checkout,exit
"04-1019",fruit,fruit
"04-1020",fruit,dairy
"04-1020",dairy,checkout
"04-1020",checkout,exit
"04-1021",fruit,checkout
"04-1021",checkout,exit
"04-1021",spices,dairy
"04-1022",dairy,checkout
"04-1022",checkout,exit
"04-1022",fruit,checkout
"04-1023",checkout,exit
"04-1023",fruit,dairy
"04-1023",dairy,drinks
"04-1023",drinks,checkout
"04-1024",checkout,exit
"04-1024",spices,fruit
"04-1025",fruit,spices
"04-1025",spices,checkout
"04-1025",checkout,exit
"04-1026",checkout,exit
"04-1026",fruit,fruit
"04-1027",fruit,checkout
"04-1027",checkout,exit
"04-1027",dairy,dairy
"04-1028",dairy,drinks
"04-1028",drinks,checkout
"04-1028",checkout,exit
"04-1028",fruit,fruit
"04-1029",fruit,checkout
"04-1029",checkout,exit
"04-1030",drinks,fruit
"04-1030",fruit,checkout
"04-1030",checkout,exit
"04-1031",checkout,exit
"04-1031",spices,dairy
"04-1031",dairy,fruit
"04-1031",fruit,dairy
"04-1032",dairy,drinks
"04-1032",drinks,checkout
"04-1032",checkout,exit
"04-1032",fruit,drinks
"04-1033",drinks,checkout
"04-1033",checkout,exit
"04-1033",spices,dairy
"04-1034",dairy,checkout
"04-1034",checkout,exit
"04-1034",drinks,checkout
"04-1035",checkout,exit
"04-1035",fruit,fruit
"04-1036",fruit,spices
"04-1036",spices,checkout
"04-1036",checkout,exit
"04-1036",dairy,checkout
"04-1037",checkout,exit
"04-1037",drinks,drinks
"04-1038",drinks,dairy
"04-1038",dairy,checkout
"04-1038",checkout,exit
"04-1039",dairy,drinks
"04-1039",drinks,checkout
"04-1039",checkout,exit
"04-1039",spices,spices
"04-1039",spices,dairy
"04-1040",dairy,spices
"04-1040",spices,checkout
"04-1040",checkout,exit
"04-1041",fruit,fruit
"04-1041",fruit,checkout
"04-1041",checkout,exit
"04-1041",drinks,dairy
"04-1041",dairy,spices
"04-1041",spices,fruit
"04-1041",fruit,checkout
"04-1042",checkout,exit
"04-1042",fruit,checkout
"04-1043",checkout,exit
"04-1043",spices,fruit
"04-1044",fruit,checkout
"04-1044",checkout,exit
"04-1044",dairy,spices
"04-1044",spices,checkout
"04-1045",checkout,exit
"04-1045",fruit,fruit
"04-1045",fruit,spices
"04-1045",spices,fruit
"04-1046",fruit,checkout
"04-1046",checkout,exit
"04-1046",drinks,dairy
"04-1046",dairy,fruit
"04-1046",fruit,fruit
"04-1046",fruit,dairy
"04-1046",dairy,spices
"04-1046",spices,dairy
"04-1047",dairy,drinks
"04-1047",drinks,dairy
"04-1047",dairy,checkout
"04-1047",checkout,exit
"04-1047",spices,drinks
"04-1047",drinks,spices
"04-1047",spices,spices
"04-1047",spices,drinks
"04-1047",drinks,spices
"04-1047",spices,dairy
"04-1047",dairy,drinks
"04-1047",drinks,fruit
"04-1047",fruit,drinks
"04-1047",drinks,fruit
"04-1047",fruit,fruit
"04-1047",fruit,spices
"04-1047",spices,checkout
"04-1048",checkout,exit
"04-1048",dairy,drinks
"04-1048",drinks,checkout
"04-1049",checkout,exit
"04-1049",fruit,drinks
"04-1049",drinks,checkout
"04-1050",checkout,exit
"04-1050",dairy,drinks
"04-1051",drinks,dairy
"04-1051",dairy,checkout
"04-1051",checkout,exit
"04-1052",fruit,checkout
"04-1052",checkout,exit
"04-1053",checkout,exit
"04-1053",fruit,fruit
"04-1054",fruit,checkout
"04-1054",checkout,exit
"04-1054",dairy,spices
"04-1055",spices,drinks
"04-1055",drinks,dairy
"04-1055",dairy,checkout
"04-1055",checkout,exit
"04-1055",drinks,spices
"04-1056",spices,checkout
"04-1056",checkout,exit
"04-1056",drinks,drinks
"04-1056",drinks,dairy
"04-1056",dairy,checkout
"04-1057",checkout,exit
"04-1057",fruit,drinks
"04-1057",drinks,fruit
"04-1058",fruit,fruit
"04-1058",fruit,spices
"04-1058",spices,checkout
"04-1058",checkout,exit
"04-1059",checkout,exit
"04-1059",fruit,dairy
"04-1059",dairy,dairy
"04-1060",dairy,drinks
"04-1060",drinks,checkout
"04-1060",checkout,exit
"04-1061",fruit,dairy
"04-1061",dairy,spices
"04-1061",spices,drinks
"04-1061",drinks,fruit
"04-1061",fruit,dairy
"04-1061",dairy,fruit
"04-1061",fruit,dairy
"04-1061",dairy,spices
"04-1061",spices,checkout
"04-1061",checkout,exit
"04-1062",checkout,exit
"04-1062",dairy,fruit
"04-1062",fruit,fruit
"04-1063",fruit,checkout
"04-1063",checkout,exit
"04-1064",fruit,checkout
"04-1064",checkout,exit
"04-1065",spices,spices
"04-1065",spices,checkout
"04-1065",checkout,exit
"04-1065",drinks,spices
"04-1065",spices,drinks
"04-1065",drinks,dairy
"04-1065",dairy,dairy
"04-1065",dairy,fruit
"04-1065",fruit,checkout
"04-1066",checkout,exit
"04-1066",fruit,checkout
"04-1067",checkout,exit
"04-1067",drinks,checkout
"04-1068",checkout,exit
"04-1068",dairy,dairy
"04-1069",dairy,checkout
"04-1069",checkout,exit
"04-1069",spices,spices
"04-1069",spices,dairy
"04-1069",dairy,drinks
"04-1070",drinks,spices
"04-1070",spices,fruit
"04-1070",fruit,drinks
"04-1070",drinks,checkout
"04-1070",checkout,exit
"04-1071",checkout,exit
"04-1071",spices,dairy
"04-1071",dairy,drinks
"04-1071",drinks,dairy
"04-1071",dairy,checkout
"04-1072",checkout,exit
"04-1072",fruit,drinks
"04-1073",drinks,checkout
"04-1073",checkout,exit
"04-1074",checkout,exit
"04-1074",drinks,fruit
"04-1074",fruit,drinks
"04-1074",drinks,checkout
"04-1075",checkout,exit
"04-1075",fruit,spices
"04-1076",spices,checkout
"04-1076",checkout,exit
"04-1076",dairy,checkout
"04-1077",checkout,exit
"04-1077",dairy,fruit
"04-1078",fruit,checkout
"04-1078",checkout,exit
"04-1079",drinks,checkout
"04-1079",checkout,exit
"04-1079",dairy,fruit
"04-1079",fruit,fruit
"04-1080",fruit,dairy
"04-1080",dairy,checkout
"04-1080",checkout,exit
"04-1081",checkout,exit
