customer_id,before,after
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,dairy
WE_1408,dairy,checkout
WE_1408,checkout,checkout
WE_1409,fruit,fruit
WE_1409,fruit,fruit
WE_1409,fruit,fruit
WE_1409,fruit,fruit
WE_1409,fruit,fruit
WE_1409,fruit,checkout
WE_1409,checkout,checkout
WE_1410,fruit,drinks
WE_1410,drinks,spices
WE_1410,spices,spices
WE_1410,spices,drinks
WE_1410,drinks,checkout
WE_1410,checkout,checkout
WE_1411,fruit,checkout
WE_1411,checkout,checkout
WE_1412,fruit,checkout
WE_1412,checkout,checkout
WE_1413,drinks,drinks
WE_1413,drinks,fruit
WE_1413,fruit,fruit
WE_1413,fruit,dairy
WE_1413,dairy,drinks
WE_1413,drinks,checkout
WE_1413,checkout,checkout
WE_1414,fruit,fruit
WE_1414,fruit,spices
WE_1414,spices,spices
WE_1414,spices,drinks
WE_1414,drinks,spices
WE_1414,spices,dairy
WE_1414,dairy,dairy
WE_1414,dairy,checkout
WE_1414,checkout,checkout
WE_1415,dairy,drinks
WE_1415,drinks,drinks
WE_1415,drinks,checkout
WE_1415,checkout,checkout
WE_1416,spices,dairy
WE_1416,dairy,drinks
WE_1416,drinks,spices
WE_1416,spices,spices
WE_1416,spices,drinks
WE_1416,drinks,drinks
WE_1416,drinks,checkout
WE_1416,checkout,checkout
WE_1417,dairy,dairy
WE_1417,dairy,dairy
WE_1417,dairy,dairy
WE_1417,dairy,spices
WE_1417,spices,drinks
WE_1417,drinks,fruit
WE_1417,fruit,fruit
WE_1417,fruit,fruit
WE_1417,fruit,fruit
WE_1417,fruit,checkout
WE_1417,checkout,checkout
WE_1418,fruit,dairy
WE_1418,dairy,checkout
WE_1418,checkout,checkout
WE_1419,dairy,dairy
WE_1419,dairy,dairy
WE_1419,dairy,checkout
WE_1419,checkout,checkout
WE_1420,fruit,fruit
WE_1420,fruit,fruit
WE_1420,fruit,fruit
WE_1420,fruit,fruit
WE_1420,fruit,fruit
WE_1420,fruit,fruit
WE_1420,fruit,drinks
WE_1420,drinks,drinks
WE_1420,drinks,drinks
WE_1420,drinks,drinks
WE_1420,drinks,drinks
WE_1420,drinks,drinks
WE_1420,drinks,checkout
WE_1420,checkout,checkout
WE_1421,drinks,drinks
WE_1421,drinks,checkout
WE_1421,checkout,checkout
WE_1422,spices,dairy
WE_1422,dairy,dairy
WE_1422,dairy,dairy
WE_1422,dairy,dairy
WE_1422,dairy,dairy
WE_1422,dairy,dairy
WE_1422,dairy,dairy
WE_1422,dairy,fruit
WE_1422,fruit,fruit
WE_1422,fruit,fruit
WE_1422,fruit,fruit
WE_1422,fruit,fruit
WE_1422,fruit,spices
WE_1422,spices,spices
WE_1422,spices,checkout
WE_1422,checkout,checkout
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,dairy
WE_1423,dairy,fruit
WE_1423,fruit,drinks
WE_1423,drinks,fruit
WE_1423,fruit,drinks
WE_1423,drinks,checkout
WE_1423,checkout,checkout
WE_1424,drinks,drinks
WE_1424,drinks,fruit
WE_1424,fruit,drinks
WE_1424,drinks,checkout
WE_1424,checkout,checkout
WE_1425,fruit,fruit
WE_1425,fruit,fruit
WE_1425,fruit,dairy
WE_1425,dairy,drinks
WE_1425,drinks,checkout
WE_1425,checkout,checkout
WE_1426,drinks,drinks
WE_1426,drinks,drinks
WE_1426,drinks,drinks
WE_1426,drinks,checkout
WE_1426,checkout,checkout
WE_1427,dairy,checkout
WE_1427,checkout,checkout
WE_1428,fruit,drinks
WE_1428,drinks,drinks
WE_1428,drinks,spices
WE_1428,spices,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,drinks
WE_1428,drinks,fruit
WE_1428,fruit,fruit
WE_1428,fruit,fruit
WE_1428,fruit,fruit
WE_1428,fruit,checkout
WE_1428,checkout,checkout
WE_1429,drinks,drinks
WE_1429,drinks,checkout
WE_1429,checkout,checkout
WE_1430,fruit,checkout
WE_1430,checkout,checkout
WE_1431,spices,spices
WE_1431,spices,checkout
WE_1431,checkout,checkout
WE_1432,fruit,fruit
WE_1432,fruit,fruit
WE_1432,fruit,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,fruit
WE_1432,fruit,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,dairy
WE_1432,dairy,checkout
WE_1432,checkout,checkout
WE_1433,spices,spices
WE_1433,spices,checkout
WE_1433,checkout,checkout
WE_1434,dairy,dairy
WE_1434,dairy,spices
WE_1434,spices,drinks
WE_1434,drinks,drinks
WE_1434,drinks,checkout
WE_1434,checkout,checkout
WE_1435,fruit,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,dairy
WE_1435,dairy,drinks
WE_1435,drinks,drinks
WE_1435,drinks,fruit
WE_1435,fruit,fruit
WE_1435,fruit,checkout
WE_1435,checkout,checkout
WE_1436,drinks,fruit
WE_1436,fruit,fruit
WE_1436,fruit,fruit
WE_1436,fruit,fruit
WE_1436,fruit,fruit
WE_1436,fruit,dairy
WE_1436,dairy,dairy
WE_1436,dairy,dairy
WE_1436,dairy,dairy
WE_1436,dairy,dairy
WE_1436,dairy,dairy
WE_1436,dairy,checkout
WE_1436,checkout,checkout
WE_1437,spices,spices
WE_1437,spices,checkout
WE_1437,checkout,checkout
WE_1438,drinks,drinks
WE_1438,drinks,drinks
WE_1438,drinks,drinks
WE_1438,drinks,drinks
WE_1438,drinks,checkout
WE_1438,checkout,checkout
WE_1439,spices,dairy
WE_1439,dairy,dairy
WE_1439,dairy,checkout
WE_1439,checkout,checkout
WE_1440,dairy,drinks
WE_1440,drinks,dairy
WE_1440,dairy,drinks
WE_1440,drinks,drinks
WE_1440,drinks,drinks
WE_1440,drinks,drinks
WE_1440,drinks,checkout
WE_1440,checkout,checkout
WE_1441,drinks,drinks
WE_1441,drinks,drinks
WE_1441,drinks,drinks
WE_1441,drinks,checkout
WE_1441,checkout,checkout
WE_1442,drinks,checkout
WE_1442,checkout,checkout
WE_1443,drinks,drinks
WE_1443,drinks,drinks
WE_1443,drinks,fruit
WE_1443,fruit,fruit
WE_1443,fruit,checkout
WE_1443,checkout,checkout
WE_1444,dairy,drinks
WE_1444,drinks,checkout
WE_1444,checkout,checkout
WE_1445,drinks,drinks
WE_1445,drinks,drinks
WE_1445,drinks,drinks
WE_1445,drinks,drinks
WE_1445,drinks,drinks
WE_1445,drinks,drinks
WE_1445,drinks,fruit
WE_1445,fruit,dairy
WE_1445,dairy,checkout
WE_1445,checkout,checkout
WE_1446,spices,drinks
WE_1446,drinks,dairy
WE_1446,dairy,checkout
WE_1446,checkout,checkout
WE_1447,dairy,checkout
WE_1447,checkout,checkout
WE_1448,dairy,drinks
WE_1448,drinks,fruit
WE_1448,fruit,checkout
WE_1448,checkout,checkout
WE_1449,spices,spices
WE_1449,spices,spices
WE_1449,spices,checkout
WE_1449,checkout,checkout
WE_1450,fruit,dairy
WE_1450,dairy,dairy
WE_1450,dairy,dairy
WE_1450,dairy,dairy
WE_1450,dairy,dairy
WE_1450,dairy,drinks
WE_1450,drinks,drinks
WE_1450,drinks,drinks
WE_1450,drinks,drinks
WE_1450,drinks,drinks
WE_1450,drinks,checkout
WE_1450,checkout,checkout
WE_1451,spices,drinks
WE_1451,drinks,drinks
WE_1451,drinks,drinks
WE_1451,drinks,drinks
WE_1451,drinks,drinks
WE_1451,drinks,drinks
WE_1451,drinks,checkout
WE_1451,checkout,checkout
WE_1452,dairy,checkout
WE_1452,checkout,checkout
WE_1453,fruit,dairy
WE_1453,dairy,dairy
WE_1453,dairy,dairy
WE_1453,dairy,spices
WE_1453,spices,drinks
WE_1453,drinks,fruit
WE_1453,fruit,dairy
WE_1453,dairy,dairy
WE_1453,dairy,dairy
WE_1453,dairy,dairy
WE_1453,dairy,dairy
WE_1453,dairy,spices
WE_1453,spices,checkout
WE_1453,checkout,checkout
WE_1454,dairy,dairy
WE_1454,dairy,checkout
WE_1454,checkout,checkout
WE_1455,drinks,spices
WE_1455,spices,spices
WE_1455,spices,dairy
WE_1455,dairy,dairy
WE_1455,dairy,dairy
WE_1455,dairy,dairy
WE_1455,dairy,dairy
WE_1455,dairy,dairy
WE_1455,dairy,checkout
WE_1455,checkout,checkout
WE_1456,fruit,fruit
WE_1456,fruit,fruit
WE_1456,fruit,checkout
WE_1456,checkout,checkout
WE_1457,fruit,checkout
WE_1457,checkout,checkout
WE_1458,fruit,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,dairy
WE_1458,dairy,checkout
WE_1458,checkout,checkout
WE_1459,drinks,checkout
WE_1459,checkout,checkout
WE_1460,dairy,dairy
WE_1460,dairy,drinks
WE_1460,drinks,checkout
WE_1460,checkout,checkout
WE_1461,dairy,dairy
WE_1461,dairy,spices
WE_1461,spices,drinks
WE_1461,drinks,drinks
WE_1461,drinks,fruit
WE_1461,fruit,dairy
WE_1461,dairy,dairy
WE_1461,dairy,dairy
WE_1461,dairy,checkout
WE_1461,checkout,checkout
WE_1462,fruit,checkout
WE_1462,checkout,checkout
WE_1463,fruit,spices
WE_1463,spices,checkout
WE_1463,checkout,checkout
WE_1464,drinks,drinks
WE_1464,drinks,spices
WE_1464,spices,dairy
WE_1464,dairy,checkout
WE_1464,checkout,checkout
WE_1465,spices,checkout
WE_1465,checkout,checkout
WE_1466,fruit,checkout
WE_1466,checkout,checkout
WE_1467,spices,spices
WE_1467,spices,spices
WE_1467,spices,dairy
WE_1467,dairy,checkout
WE_1467,checkout,checkout
WE_1468,drinks,dairy
WE_1468,dairy,drinks
WE_1468,drinks,drinks
WE_1468,drinks,checkout
WE_1468,checkout,checkout
WE_1469,fruit,fruit
WE_1469,fruit,fruit
WE_1469,fruit,fruit
WE_1469,fruit,fruit
WE_1469,fruit,fruit
WE_1469,fruit,checkout
WE_1469,checkout,checkout
WE_1470,fruit,fruit
WE_1470,fruit,checkout
WE_1470,checkout,checkout
WE_1471,drinks,drinks
WE_1471,drinks,checkout
WE_1471,checkout,checkout
WE_1472,drinks,drinks
WE_1472,drinks,drinks
WE_1472,drinks,drinks
WE_1472,drinks,drinks
WE_1472,drinks,checkout
WE_1472,checkout,checkout
WE_1473,spices,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,dairy
WE_1473,dairy,spices
WE_1473,spices,fruit
WE_1473,fruit,fruit
WE_1473,fruit,drinks
WE_1473,drinks,checkout
WE_1473,checkout,checkout
WE_1474,dairy,drinks
WE_1474,drinks,drinks
WE_1474,drinks,drinks
WE_1474,drinks,drinks
WE_1474,drinks,drinks
WE_1474,drinks,checkout
WE_1474,checkout,checkout
WE_1475,fruit,fruit
WE_1475,fruit,checkout
WE_1475,checkout,checkout
WE_1476,drinks,drinks
WE_1476,drinks,drinks
WE_1476,drinks,checkout
WE_1476,checkout,checkout
WE_1477,dairy,dairy
WE_1477,dairy,spices
WE_1477,spices,spices
WE_1477,spices,spices
WE_1477,spices,dairy
WE_1477,dairy,dairy
WE_1477,dairy,dairy
WE_1477,dairy,dairy
WE_1477,dairy,dairy
WE_1477,dairy,dairy
WE_1477,dairy,drinks
WE_1477,drinks,drinks
WE_1477,drinks,drinks
WE_1477,drinks,drinks
WE_1477,drinks,spices
WE_1477,spices,checkout
WE_1477,checkout,checkout
WE_1478,fruit,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,dairy
WE_1478,dairy,checkout
WE_1478,checkout,checkout
WE_1479,fruit,fruit
WE_1479,fruit,fruit
WE_1479,fruit,fruit
WE_1479,fruit,fruit
WE_1479,fruit,fruit
WE_1479,fruit,fruit
WE_1479,fruit,checkout
WE_1479,checkout,checkout
WE_1480,drinks,drinks
WE_1480,drinks,drinks
WE_1480,drinks,drinks
WE_1480,drinks,drinks
WE_1480,drinks,drinks
WE_1480,drinks,checkout
WE_1480,checkout,checkout
WE_1481,drinks,drinks
WE_1481,drinks,drinks
WE_1481,drinks,checkout
WE_1481,checkout,checkout
WE_1482,drinks,checkout
WE_1482,checkout,checkout
WE_1483,dairy,dairy
WE_1483,dairy,dairy
WE_1483,dairy,fruit
WE_1483,fruit,fruit
WE_1483,fruit,fruit
WE_1483,fruit,checkout
WE_1483,checkout,checkout
WE_1484,dairy,dairy
WE_1484,dairy,checkout
WE_1484,checkout,checkout
WE_1485,drinks,checkout
WE_1485,checkout,checkout
WE_1486,fruit,fruit
WE_1486,fruit,fruit
WE_1486,fruit,fruit
WE_1486,fruit,dairy
WE_1486,dairy,checkout
WE_1486,checkout,checkout
WE_1487,dairy,checkout
WE_1487,checkout,checkout
WE_1488,spices,spices
WE_1488,spices,spices
WE_1488,spices,spices
WE_1488,spices,spices
WE_1488,spices,spices
WE_1488,spices,dairy
WE_1488,dairy,dairy
WE_1488,dairy,dairy
WE_1488,dairy,dairy
WE_1488,dairy,fruit
WE_1488,fruit,dairy
WE_1488,dairy,fruit
WE_1488,fruit,fruit
WE_1488,fruit,fruit
WE_1488,fruit,fruit
WE_1488,fruit,fruit
WE_1488,fruit,fruit
WE_1488,fruit,dairy
WE_1488,dairy,dairy
WE_1488,dairy,dairy
WE_1488,dairy,dairy
WE_1488,dairy,dairy
WE_1488,dairy,checkout
WE_1488,checkout,checkout
WE_1489,fruit,fruit
WE_1489,fruit,fruit
WE_1489,fruit,fruit
WE_1489,fruit,checkout
WE_1489,checkout,checkout
WE_1490,dairy,dairy
WE_1490,dairy,dairy
WE_1490,dairy,checkout
WE_1490,checkout,checkout
WE_1491,spices,spices
WE_1491,spices,spices
WE_1491,spices,checkout
WE_1491,checkout,checkout
WE_1492,fruit,checkout
WE_1492,checkout,checkout
WE_1493,fruit,checkout
WE_1493,checkout,checkout
WE_1494,fruit,fruit
WE_1494,fruit,drinks
WE_1494,drinks,drinks
WE_1494,drinks,fruit
WE_1494,fruit,dairy
WE_1494,dairy,checkout
WE_1494,checkout,checkout
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,dairy
WE_1495,dairy,checkout
WE_1495,checkout,checkout
WE_1496,fruit,fruit
WE_1496,fruit,checkout
WE_1496,checkout,checkout
WE_1497,fruit,fruit
WE_1497,fruit,checkout
WE_1497,checkout,checkout
WE_1498,fruit,fruit
WE_1498,fruit,fruit
WE_1498,fruit,fruit
WE_1498,fruit,fruit
WE_1498,fruit,dairy
WE_1498,dairy,dairy
WE_1498,dairy,dairy
WE_1498,dairy,drinks
WE_1498,drinks,drinks
WE_1498,drinks,drinks
WE_1498,drinks,checkout
WE_1498,checkout,checkout
WE_1499,drinks,drinks
WE_1499,drinks,spices
WE_1499,spices,spices
WE_1499,spices,dairy
WE_1499,dairy,spices
WE_1499,spices,spices
WE_1499,spices,drinks
WE_1499,drinks,drinks
WE_1499,drinks,checkout
WE_1499,checkout,checkout
WE_1500,drinks,spices
WE_1500,spices,checkout
WE_1500,checkout,checkout
WE_1501,fruit,fruit
WE_1501,fruit,fruit
WE_1501,fruit,fruit
WE_1501,fruit,checkout
WE_1501,checkout,checkout
WE_1502,fruit,fruit
WE_1502,fruit,fruit
WE_1502,fruit,fruit
WE_1502,fruit,dairy
WE_1502,dairy,dairy
WE_1502,dairy,dairy
WE_1502,dairy,dairy
WE_1502,dairy,checkout
WE_1502,checkout,checkout
WE_1503,dairy,spices
WE_1503,spices,checkout
WE_1503,checkout,checkout
WE_1504,drinks,drinks
WE_1504,drinks,drinks
WE_1504,drinks,drinks
WE_1504,drinks,drinks
WE_1504,drinks,drinks
WE_1504,drinks,drinks
WE_1504,drinks,dairy
WE_1504,dairy,drinks
WE_1504,drinks,checkout
WE_1504,checkout,checkout
WE_1505,drinks,drinks
WE_1505,drinks,checkout
WE_1505,checkout,checkout
WE_1506,drinks,drinks
WE_1506,drinks,drinks
WE_1506,drinks,spices
WE_1506,spices,spices
WE_1506,spices,checkout
WE_1506,checkout,checkout
WE_1507,spices,spices
WE_1507,spices,spices
WE_1507,spices,dairy
WE_1507,dairy,checkout
WE_1507,checkout,checkout
WE_1508,drinks,drinks
WE_1508,drinks,fruit
WE_1508,fruit,fruit
WE_1508,fruit,fruit
WE_1508,fruit,spices
WE_1508,spices,spices
WE_1508,spices,drinks
WE_1508,drinks,drinks
WE_1508,drinks,drinks
WE_1508,drinks,checkout
WE_1508,checkout,checkout
WE_1509,dairy,checkout
WE_1509,checkout,checkout
WE_1510,drinks,drinks
WE_1510,drinks,drinks
WE_1510,drinks,checkout
WE_1510,checkout,checkout
WE_1511,drinks,drinks
WE_1511,drinks,drinks
WE_1511,drinks,drinks
WE_1511,drinks,drinks
WE_1511,drinks,checkout
WE_1511,checkout,checkout
WE_1512,spices,fruit
WE_1512,fruit,drinks
WE_1512,drinks,drinks
WE_1512,drinks,drinks
WE_1512,drinks,drinks
WE_1512,drinks,drinks
WE_1512,drinks,checkout
WE_1512,checkout,checkout
WE_1513,fruit,fruit
WE_1513,fruit,dairy
WE_1513,dairy,drinks
WE_1513,drinks,drinks
WE_1513,drinks,drinks
WE_1513,drinks,checkout
WE_1513,checkout,checkout
WE_1514,dairy,spices
WE_1514,spices,checkout
WE_1514,checkout,checkout
WE_1515,spices,spices
WE_1515,spices,spices
WE_1515,spices,drinks
WE_1515,drinks,spices
WE_1515,spices,spices
WE_1515,spices,dairy
WE_1515,dairy,dairy
WE_1515,dairy,checkout
WE_1515,checkout,checkout
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,fruit
WE_1516,fruit,checkout
WE_1516,checkout,checkout
WE_1517,fruit,checkout
WE_1517,checkout,checkout
WE_1518,spices,spices
WE_1518,spices,checkout
WE_1518,checkout,checkout
WE_1519,drinks,fruit
WE_1519,fruit,fruit
WE_1519,fruit,checkout
WE_1519,checkout,checkout
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,dairy
WE_1520,dairy,spices
WE_1520,spices,dairy
WE_1520,dairy,checkout
WE_1520,checkout,checkout
WE_1521,fruit,checkout
WE_1521,checkout,checkout
WE_1522,dairy,dairy
WE_1522,dairy,dairy
WE_1522,dairy,dairy
WE_1522,dairy,dairy
WE_1522,dairy,dairy
WE_1522,dairy,checkout
WE_1522,checkout,checkout
WE_1523,fruit,checkout
WE_1523,checkout,checkout
WE_1524,dairy,drinks
WE_1524,drinks,checkout
WE_1524,checkout,checkout
WE_1525,spices,drinks
WE_1525,drinks,checkout
WE_1525,checkout,checkout
WE_1526,drinks,drinks
WE_1526,drinks,drinks
WE_1526,drinks,drinks
WE_1526,drinks,checkout
WE_1526,checkout,checkout
WE_1527,dairy,dairy
WE_1527,dairy,drinks
WE_1527,drinks,fruit
WE_1527,fruit,checkout
WE_1527,checkout,checkout
WE_1528,drinks,drinks
WE_1528,drinks,drinks
WE_1528,drinks,spices
WE_1528,spices,checkout
WE_1528,checkout,checkout
WE_1529,spices,spices
WE_1529,spices,fruit
WE_1529,fruit,fruit
WE_1529,fruit,dairy
WE_1529,dairy,checkout
WE_1529,checkout,checkout
WE_1530,dairy,spices
WE_1530,spices,spices
WE_1530,spices,fruit
WE_1530,fruit,checkout
WE_1530,checkout,checkout
WE_1531,drinks,drinks
WE_1531,drinks,drinks
WE_1531,drinks,checkout
WE_1531,checkout,checkout
TH_1,drinks,drinks
TH_1,drinks,checkout
TH_1,checkout,checkout
TH_2,fruit,fruit
TH_2,fruit,fruit
TH_2,fruit,fruit
TH_2,fruit,checkout
TH_2,checkout,checkout
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,spices
TH_3,spices,fruit
TH_3,fruit,drinks
TH_3,drinks,drinks
TH_3,drinks,fruit
TH_3,fruit,spices
TH_3,spices,spices
TH_3,spices,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,dairy
TH_3,dairy,spices
TH_3,spices,drinks
TH_3,drinks,checkout
TH_3,checkout,checkout
TH_4,dairy,checkout
TH_4,checkout,checkout
TH_5,dairy,dairy
TH_5,dairy,dairy
TH_5,dairy,drinks
TH_5,drinks,drinks
TH_5,drinks,fruit
TH_5,fruit,checkout
TH_5,checkout,checkout
TH_6,dairy,dairy
TH_6,dairy,dairy
TH_6,dairy,fruit
TH_6,fruit,drinks
TH_6,drinks,drinks
TH_6,drinks,drinks
TH_6,drinks,drinks
TH_6,drinks,drinks
TH_6,drinks,drinks
TH_6,drinks,drinks
TH_6,drinks,spices
TH_6,spices,fruit
TH_6,fruit,spices
TH_6,spices,dairy
TH_6,dairy,fruit
TH_6,fruit,spices
TH_6,spices,dairy
TH_6,dairy,dairy
TH_6,dairy,dairy
TH_6,dairy,dairy
TH_6,dairy,dairy
TH_6,dairy,checkout
TH_6,checkout,checkout
TH_7,fruit,checkout
TH_7,checkout,checkout
TH_8,fruit,fruit
TH_8,fruit,checkout
TH_8,checkout,checkout
TH_9,fruit,drinks
TH_9,drinks,checkout
TH_9,checkout,checkout
TH_10,spices,spices
TH_10,spices,checkout
TH_10,checkout,checkout
TH_11,spices,spices
TH_11,spices,drinks
TH_11,drinks,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,spices
TH_11,spices,spices
TH_11,spices,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,fruit
TH_11,fruit,checkout
TH_11,checkout,checkout
TH_12,dairy,dairy
TH_12,dairy,fruit
TH_12,fruit,fruit
TH_12,fruit,fruit
TH_12,fruit,fruit
TH_12,fruit,dairy
TH_12,dairy,dairy
TH_12,dairy,dairy
TH_12,dairy,dairy
TH_12,dairy,dairy
TH_12,dairy,dairy
TH_12,dairy,dairy
TH_12,dairy,checkout
TH_12,checkout,checkout
TH_13,fruit,fruit
TH_13,fruit,drinks
TH_13,drinks,fruit
TH_13,fruit,fruit
TH_13,fruit,fruit
TH_13,fruit,fruit
TH_13,fruit,spices
TH_13,spices,dairy
TH_13,dairy,spices
TH_13,spices,checkout
TH_13,checkout,checkout
TH_14,dairy,dairy
TH_14,dairy,dairy
TH_14,dairy,checkout
TH_14,checkout,checkout
TH_15,fruit,fruit
TH_15,fruit,checkout
TH_15,checkout,checkout
TH_16,fruit,fruit
TH_16,fruit,fruit
TH_16,fruit,checkout
TH_16,checkout,checkout
TH_17,spices,checkout
TH_17,checkout,checkout
TH_18,fruit,fruit
TH_18,fruit,fruit
TH_18,fruit,checkout
TH_18,checkout,checkout
TH_19,drinks,drinks
TH_19,drinks,checkout
TH_19,checkout,checkout
TH_20,dairy,spices
TH_20,spices,fruit
TH_20,fruit,fruit
TH_20,fruit,fruit
TH_20,fruit,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,dairy
TH_20,dairy,drinks
TH_20,drinks,drinks
TH_20,drinks,drinks
TH_20,drinks,fruit
TH_20,fruit,fruit
TH_20,fruit,fruit
TH_20,fruit,checkout
TH_20,checkout,checkout
TH_21,fruit,checkout
TH_21,checkout,checkout
TH_22,fruit,fruit
TH_22,fruit,fruit
TH_22,fruit,drinks
TH_22,drinks,drinks
TH_22,drinks,drinks
TH_22,drinks,drinks
TH_22,drinks,spices
TH_22,spices,dairy
TH_22,dairy,dairy
TH_22,dairy,dairy
TH_22,dairy,checkout
TH_22,checkout,checkout
TH_23,spices,spices
TH_23,spices,dairy
TH_23,dairy,dairy
TH_23,dairy,checkout
TH_23,checkout,checkout
TH_24,fruit,fruit
TH_24,fruit,fruit
TH_24,fruit,checkout
TH_24,checkout,checkout
TH_25,fruit,fruit
TH_25,fruit,fruit
TH_25,fruit,checkout
TH_25,checkout,checkout
TH_26,drinks,drinks
TH_26,drinks,spices
TH_26,spices,spices
TH_26,spices,spices
TH_26,spices,dairy
TH_26,dairy,dairy
TH_26,dairy,dairy
TH_26,dairy,dairy
TH_26,dairy,checkout
TH_26,checkout,checkout
TH_27,spices,spices
TH_27,spices,spices
TH_27,spices,drinks
TH_27,drinks,drinks
TH_27,drinks,spices
TH_27,spices,checkout
TH_27,checkout,checkout
TH_28,fruit,checkout
TH_28,checkout,checkout
TH_29,fruit,checkout
TH_29,checkout,checkout
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,dairy
TH_30,dairy,drinks
TH_30,drinks,drinks
TH_30,drinks,drinks
TH_30,drinks,checkout
TH_30,checkout,checkout
TH_31,fruit,drinks
TH_31,drinks,drinks
TH_31,drinks,checkout
TH_31,checkout,checkout
TH_32,dairy,dairy
TH_32,dairy,dairy
TH_32,dairy,fruit
TH_32,fruit,checkout
TH_32,checkout,checkout
TH_33,fruit,fruit
TH_33,fruit,spices
TH_33,spices,checkout
TH_33,checkout,checkout
TH_34,dairy,dairy
TH_34,dairy,spices
TH_34,spices,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,dairy
TH_34,dairy,drinks
TH_34,drinks,drinks
TH_34,drinks,drinks
TH_34,drinks,fruit
TH_34,fruit,fruit
TH_34,fruit,fruit
TH_34,fruit,fruit
TH_34,fruit,fruit
TH_34,fruit,checkout
TH_34,checkout,checkout
TH_35,fruit,checkout
TH_35,checkout,checkout
TH_36,fruit,fruit
TH_36,fruit,fruit
TH_36,fruit,fruit
TH_36,fruit,fruit
TH_36,fruit,fruit
TH_36,fruit,checkout
TH_36,checkout,checkout
TH_37,fruit,drinks
